k,type,score,label
2,Kmeans,0.906742,1
2,Kmeans,0.102091,0
2,Kmeans,0.266951,0
2,Kmeans,0.909403,1
2,Kmeans,0.774243,1
2,Kmeans,0.887003,1
2,Kmeans,0.525544,1
2,Kmeans,0.895462,1
2,Kmeans,0.382755,0
2,Kmeans,0.904756,1
2,Kmeans,0.3703,0
2,Kmeans,0.908219,1
2,Kmeans,0.906742,1
2,Kmeans,0.854598,1
2,Kmeans,0.764056,1
2,Kmeans,0.906646,1
2,Kmeans,0.331292,0
2,Kmeans,0.075188,0
2,Kmeans,0.905666,1
2,Kmeans,0.253555,0
2,Kmeans,0.162397,0
2,Kmeans,0.909403,1
2,Kmeans,0.899873,1
2,Kmeans,0.899873,1
2,Kmeans,0.462061,0
2,Kmeans,0.285607,0
2,Kmeans,0.906742,1
2,Kmeans,0.112486,0
2,Kmeans,0.16499,0
2,Kmeans,0.270082,0
2,Kmeans,0.901939,1
2,Kmeans,0.895462,1
2,Kmeans,0.898403,1
2,Kmeans,0.895462,1
2,Kmeans,0.909403,1
2,Kmeans,0.410025,0
2,Kmeans,0.909403,1
2,Kmeans,0.862457,1
2,Kmeans,0.706672,1
2,Kmeans,0.029603,0
2,Kmeans,0.905688,1
2,Kmeans,0.459747,0
2,Kmeans,0.874183,1
2,Kmeans,0.874806,1
2,Kmeans,0.253137,0
2,Kmeans,0.872679,1
2,Kmeans,0.860438,1
2,Kmeans,0.872679,1
2,Kmeans,0.828647,1
2,Kmeans,0.895462,1
2,Kmeans,0.909333,1
2,Kmeans,0.281004,1
2,Kmeans,0.849779,1
2,Kmeans,0.250499,0
2,Kmeans,0.908219,1
2,Kmeans,0.392552,0
2,Kmeans,0.180893,0
2,Kmeans,0.899873,1
2,Kmeans,0.905772,1
2,Kmeans,0.241816,0
2,Kmeans,0.8863,1
2,Kmeans,0.418356,0
2,Kmeans,0.85804,1
2,Kmeans,0.906742,1
2,Kmeans,0.38065,0
2,Kmeans,0.204221,0
2,Kmeans,0.402159,0
2,Kmeans,0.401802,0
2,Kmeans,0.019833,0
2,Kmeans,0.447061,0
2,Kmeans,0.899224,1
2,Kmeans,0.90083,1
2,Kmeans,0.724888,1
2,Kmeans,0.897841,1
2,Kmeans,0.872679,1
2,Kmeans,0.261882,1
2,Kmeans,0.058257,0
2,Kmeans,0.087547,0
2,Kmeans,0.448568,0
2,Kmeans,0.905615,1
2,Kmeans,0.872679,1
2,Kmeans,0.906742,1
2,Kmeans,0.048176,1
2,Kmeans,0.900316,1
2,Kmeans,0.087677,0
2,Kmeans,0.293405,0
2,Kmeans,0.859181,1
2,Kmeans,0.895462,1
2,Kmeans,0.905772,1
2,Kmeans,0.431398,0
2,Kmeans,0.872679,1
2,Kmeans,0.000137,0
2,Kmeans,0.888626,1
2,Kmeans,0.852724,1
2,Kmeans,0.140084,0
2,Kmeans,0.909403,1
2,Kmeans,0.872679,1
2,Kmeans,0.906742,1
2,Kmeans,0.900833,1
2,Kmeans,0.902478,1
2,Kmeans,0.776842,1
2,Kmeans,0.909403,1
2,Kmeans,0.895462,1
2,Kmeans,0.887003,1
2,Kmeans,0.713677,1
2,Kmeans,0.888626,1
2,Kmeans,0.897841,1
2,Kmeans,0.375778,0
2,Kmeans,0.875447,1
2,GMM,0.912832,1
2,GMM,0.908025,1
2,GMM,0.334144,0
2,GMM,0.335157,0
2,GMM,0.932493,1
2,GMM,0.899792,1
2,GMM,-0.089252,0
2,GMM,0.851911,1
2,GMM,0.893822,1
2,GMM,0.367908,0
2,GMM,0.938143,1
2,GMM,0.112675,0
2,GMM,0.104808,0
2,GMM,0.937418,1
2,GMM,0.925376,1
2,GMM,0.939675,1
2,GMM,0.37449,0
2,GMM,-0.354047,0
2,GMM,0.301962,0
2,GMM,0.213729,0
2,GMM,0.089137,0
2,GMM,0.375141,0
2,GMM,0.884466,1
2,GMM,0.935943,1
2,GMM,0.935455,1
2,GMM,0.369955,0
2,GMM,0.874218,1
2,GMM,0.394407,0
2,GMM,-0.6016,0
2,GMM,0.130378,0
2,GMM,0.271627,0
2,GMM,0.329531,0
2,GMM,-0.003961,0
2,GMM,0.00529,0
2,GMM,0.732126,1
2,GMM,0.915339,1
2,GMM,-0.054523,0
2,GMM,0.335562,0
2,GMM,0.771148,1
2,GMM,0.361688,0
2,GMM,0.896585,1
2,GMM,-0.784697,0
2,GMM,0.899792,1
2,GMM,0.899792,1
2,GMM,0.899792,1
2,GMM,-0.717696,0
2,GMM,0.914476,1
2,GMM,0.166417,0
2,GMM,0.847868,1
2,GMM,0.121537,0
2,GMM,0.941835,1
2,GMM,-0.652906,0
2,GMM,-0.465195,0
2,GMM,0.941476,1
2,GMM,-0.245831,0
2,GMM,0.911836,1
2,GMM,-0.476235,0
2,GMM,0.915649,1
2,GMM,0.931536,1
2,GMM,0.933849,1
2,GMM,0.937025,1
2,GMM,0.911836,1
2,GMM,0.389786,0
2,GMM,0.93988,1
2,GMM,0.942381,1
2,GMM,0.899792,1
2,GMM,0.926667,1
2,GMM,0.933849,1
2,GMM,0.924366,1
2,GMM,0.88248,1
2,GMM,0.925774,1
2,GMM,0.94039,1
2,GMM,0.941835,1
2,GMM,0.365897,0
2,GMM,0.938143,1
2,GMM,-0.169563,0
2,GMM,0.892943,1
2,GMM,0.873067,1
2,GMM,0.925285,1
2,GMM,0.7513,1
2,GMM,0.391858,0
2,GMM,0.915711,1
2,GMM,0.149846,0
2,GMM,0.942381,1
2,GMM,0.937237,1
2,GMM,0.124922,0
2,GMM,0.894065,1
2,GMM,0.302004,0
2,GMM,0.939675,1
2,GMM,0.940032,1
2,GMM,0.899792,1
2,GMM,0.919217,1
2,GMM,0.93838,1
2,GMM,-0.716403,0
2,GMM,0.37914,0
2,GMM,-0.010632,0
2,GMM,0.382353,0
2,GMM,0.915649,1
2,GMM,0.106566,0
2,GMM,0.807838,1
2,GMM,0.370084,0
2,GMM,0.867089,1
2,GMM,0.899792,1
2,GMM,0.894431,1
2,GMM,0.938044,1
2,GMM,0.936293,1
2,GMM,0.249623,0
2,GMM,0.937648,1
2,GMM,0.899792,1
2,GMM,0.938044,1
2,GMM,0.936738,1
2,GMM,0.361323,0
2,GMM,0.930858,1
2,GMM,0.32541,0
2,GMM,0.896585,1
2,GMM,0.276235,0
2,GMM,0.384019,0
2,GMM,0.94039,1
2,GMM,0.914307,1
2,GMM,0.930464,1
2,GMM,0.167513,0
2,GMM,0.941178,1
2,GMM,0.867377,1
2,GMM,0.899792,1
2,GMM,0.939675,1
2,GMM,0.915711,1
2,GMM,0.929027,1
2,GMM,0.238524,0
2,GMM,-0.062086,0
2,GMM,0.937025,1
2,GMM,0.912906,1
2,GMM,0.148511,0
2,GMM,0.145513,0
2,GMM,0.901632,1
2,GMM,0.933645,1
2,GMM,0.106705,0
2,GMM,0.935879,1
2,GMM,0.910889,1
2,GMM,0.379126,0
2,GMM,0.939675,1
2,GMM,0.109756,0
2,GMM,0.932445,1
2,GMM,0.930043,1
2,GMM,0.933712,1
2,GMM,0.194212,0
2,GMM,0.939675,1
2,GMM,0.866164,1
2,GMM,0.930043,1
2,GMM,0.912813,1
2,GMM,0.377969,0
2,GMM,0.336619,0
2,GMM,-0.207804,0
2,GMM,-0.068358,0
2,GMM,0.942381,1
2,GMM,0.915909,1
2,GMM,0.348713,0
2,GMM,-0.816547,0
2,GMM,0.911538,1
2,GMM,0.354747,0
2,GMM,0.39047,0
2,GMM,0.926667,1
2,GMM,-0.753923,0
2,GMM,0.915711,1
2,GMM,0.928483,1
2,GMM,0.199429,0
2,GMM,0.926667,1
2,GMM,0.915649,1
2,GMM,0.894065,1
2,GMM,0.939675,1
2,GMM,0.930043,1
2,GMM,0.937025,1
2,GMM,0.931384,1
2,GMM,0.926667,1
2,GMM,0.925376,1
2,GMM,0.347189,0
2,GMM,0.918833,1
2,GMM,0.93838,1
2,GMM,0.925285,1
2,GMM,0.385042,0
2,GMM,0.896585,1
2,GMM,0.927692,1
2,GMM,0.938143,1
2,GMM,0.94039,1
2,GMM,0.942381,1
2,GMM,0.360688,0
2,GMM,0.288113,0
2,GMM,0.289519,0
2,GMM,0.926667,1
2,GMM,0.939675,1
2,GMM,0.868875,1
2,GMM,0.899792,1
2,GMM,0.884466,1
2,GMM,0.925376,1
2,GMM,0.938143,1
2,GMM,0.181691,0
2,GMM,0.930043,1
2,GMM,0.937229,1
2,GMM,0.925049,1
2,GMM,0.941178,1
2,GMM,0.137321,0
2,GMM,-0.149924,0
2,GMM,0.062129,0
2,GMM,0.926667,1
2,GMM,0.205443,0
2,GMM,0.93838,1
2,GMM,0.896585,1
2,GMM,0.074576,0
2,GMM,0.234237,0
2,GMM,0.938044,1
2,GMM,0.927692,1
2,GMM,0.027568,0
2,GMM,0.930328,1
2,GMM,-0.783051,0
2,GMM,0.935628,1
2,GMM,-0.44149,0
2,GMM,0.172609,0
2,GMM,-0.576104,0
2,GMM,0.25881,0
2,GMM,0.358715,0
2,GMM,-0.734179,0
2,GMM,0.926667,1
2,GMM,0.262682,0
2,GMM,0.363889,0
2,GMM,0.884466,1
2,GMM,0.899792,1
2,GMM,-0.015711,0
2,GMM,0.232253,0
2,GMM,0.942381,1
2,GMM,0.859925,1
2,GMM,0.936937,1
2,GMM,0.933779,1
2,GMM,0.396267,0
2,GMM,0.363557,0
2,GMM,0.939675,1
2,GMM,0.096572,0
2,GMM,0.228236,0
2,GMM,0.942381,1
2,GMM,0.773591,1
2,GMM,0.912832,1
2,GMM,-0.497912,0
2,GMM,0.926667,1
2,GMM,0.336534,0
2,GMM,0.935633,1
2,GMM,0.314402,0
2,GMM,0.94039,1
2,GMM,0.939675,1
2,GMM,0.873102,1
2,GMM,-0.767733,0
2,GMM,0.93838,1
2,GMM,0.281911,0
2,GMM,0.067975,0
2,GMM,0.938341,1
2,GMM,0.228542,0
2,GMM,0.151973,0
2,GMM,0.942381,1
2,GMM,0.930043,1
2,GMM,0.930043,1
2,GMM,0.396787,0
2,GMM,0.254781,0
2,GMM,0.939675,1
2,GMM,0.10031,0
2,GMM,0.145858,0
2,GMM,0.240521,0
2,GMM,0.933805,1
2,GMM,0.926667,1
2,GMM,0.927692,1
2,GMM,0.926667,1
2,GMM,0.942381,1
2,GMM,0.350535,0
2,GMM,0.942381,1
2,GMM,0.88248,1
2,GMM,-0.69673,0
2,GMM,0.042674,0
2,GMM,0.937418,1
2,GMM,0.394423,0
2,GMM,0.897502,1
2,GMM,0.902735,1
2,GMM,0.217238,0
2,GMM,0.899792,1
2,GMM,0.881317,1
2,GMM,0.899792,1
2,GMM,0.841402,1
2,GMM,0.926667,1
2,GMM,0.942289,1
2,GMM,-0.252999,0
2,GMM,0.86646,1
2,GMM,0.227732,0
2,GMM,0.94039,1
2,GMM,0.335934,0
2,GMM,0.166628,0
2,GMM,0.930043,1
2,GMM,0.938044,1
2,GMM,0.212015,0
2,GMM,0.915649,1
2,GMM,0.35683,0
2,GMM,0.876196,1
2,GMM,0.939675,1
2,GMM,0.334144,0
2,GMM,0.189788,0
2,GMM,0.34461,0
2,GMM,0.344981,0
2,GMM,0.036072,0
2,GMM,0.385354,0
2,GMM,0.928528,1
2,GMM,0.931067,1
2,GMM,-0.724734,0
2,GMM,0.929027,1
2,GMM,0.899792,1
2,GMM,-0.236754,0
2,GMM,0.067518,0
2,GMM,0.087155,0
2,GMM,0.385042,0
2,GMM,0.937011,1
2,GMM,0.899792,1
2,GMM,0.939675,1
2,GMM,-0.035198,0
2,GMM,0.930539,1
2,GMM,0.09263,0
2,GMM,0.253345,0
2,GMM,0.884466,1
2,GMM,0.926667,1
2,GMM,0.938044,1
2,GMM,0.37129,0
2,GMM,0.899792,1
2,GMM,0.010907,0
2,GMM,0.915711,1
2,GMM,0.87089,1
2,GMM,0.133488,0
2,GMM,0.942381,1
2,GMM,0.899792,1
2,GMM,0.939675,1
2,GMM,0.932445,1
2,GMM,0.932582,1
2,GMM,0.776609,1
2,GMM,0.942381,1
2,GMM,0.926667,1
2,GMM,0.912832,1
2,GMM,-0.708233,0
2,GMM,0.915711,1
2,GMM,0.929027,1
2,GMM,0.33087,0
2,GMM,0.897908,1
3,Kmeans,0.892467,1
3,Kmeans,0.885061,1
3,Kmeans,0.516801,2
3,Kmeans,0.609216,2
3,Kmeans,0.910114,1
3,Kmeans,0.877159,1
3,Kmeans,0.441615,0
3,Kmeans,0.833454,1
3,Kmeans,0.870845,1
3,Kmeans,0.619647,2
3,Kmeans,0.914424,1
3,Kmeans,0.677758,0
3,Kmeans,0.408732,2
3,Kmeans,0.914319,1
3,Kmeans,0.900923,1
3,Kmeans,0.915446,1
3,Kmeans,0.628899,2
3,Kmeans,0.221236,1
3,Kmeans,0.561577,2
3,Kmeans,0.138951,0
3,Kmeans,0.392745,2
3,Kmeans,0.596196,2
3,Kmeans,0.861928,1
3,Kmeans,0.913185,1
3,Kmeans,0.912737,1
3,Kmeans,0.631657,2
3,Kmeans,0.854489,1
3,Kmeans,0.622992,2
3,Kmeans,0.549384,1
3,Kmeans,0.393495,2
3,Kmeans,0.519785,2
3,Kmeans,0.604928,2
3,Kmeans,0.228655,2
3,Kmeans,0.306795,2
3,Kmeans,0.708373,1
3,Kmeans,0.892235,1
3,Kmeans,0.241626,2
3,Kmeans,0.496505,2
3,Kmeans,0.748177,1
3,Kmeans,0.565295,2
3,Kmeans,0.875168,1
3,Kmeans,0.763193,1
3,Kmeans,0.877159,1
3,Kmeans,0.877159,1
3,Kmeans,0.877159,1
3,Kmeans,0.705983,1
3,Kmeans,0.893299,1
3,Kmeans,0.500128,0
3,Kmeans,0.828685,1
3,Kmeans,0.380982,2
3,Kmeans,0.918173,1
3,Kmeans,0.608957,1
3,Kmeans,0.366036,1
3,Kmeans,0.91794,1
3,Kmeans,-0.042284,2
3,Kmeans,0.89032,1
3,Kmeans,0.487776,1
3,Kmeans,0.892452,1
3,Kmeans,0.90892,1
3,Kmeans,0.909473,1
3,Kmeans,0.912994,1
3,Kmeans,0.89032,1
3,Kmeans,0.62249,2
3,Kmeans,0.915702,1
3,Kmeans,0.918528,1
3,Kmeans,0.877159,1
3,Kmeans,0.902761,1
3,Kmeans,0.909473,1
3,Kmeans,0.900082,1
3,Kmeans,0.86188,1
3,Kmeans,0.902035,1
3,Kmeans,0.917146,1
3,Kmeans,0.918173,1
3,Kmeans,0.508497,2
3,Kmeans,0.914424,1
3,Kmeans,0.091485,2
3,Kmeans,0.87164,1
3,Kmeans,0.85434,1
3,Kmeans,0.903049,1
3,Kmeans,0.727594,1
3,Kmeans,0.612864,2
3,Kmeans,0.893549,1
3,Kmeans,0.439199,2
3,Kmeans,0.918528,1
3,Kmeans,0.914397,1
3,Kmeans,0.313206,2
3,Kmeans,0.874105,1
3,Kmeans,0.589004,2
3,Kmeans,0.915446,1
3,Kmeans,0.916291,1
3,Kmeans,0.877159,1
3,Kmeans,0.895554,1
3,Kmeans,0.915161,1
3,Kmeans,0.683168,1
3,Kmeans,0.638104,2
3,Kmeans,0.009099,2
3,Kmeans,0.640856,2
3,Kmeans,0.892452,1
3,Kmeans,0.409912,2
3,Kmeans,0.787421,1
3,Kmeans,0.568794,2
3,Kmeans,0.845444,1
3,Kmeans,0.877159,1
3,Kmeans,0.872957,1
3,Kmeans,0.914461,1
3,Kmeans,0.913152,1
3,Kmeans,0.544318,2
3,Kmeans,0.91473,1
3,Kmeans,0.877159,1
3,Kmeans,0.914461,1
3,Kmeans,0.912465,1
3,Kmeans,0.60681,2
3,Kmeans,0.908445,1
3,Kmeans,0.587626,2
3,Kmeans,0.875168,1
3,Kmeans,0.557312,2
3,Kmeans,0.605571,2
3,Kmeans,0.917146,1
3,Kmeans,0.89196,1
3,Kmeans,0.908398,1
3,Kmeans,0.228401,2
3,Kmeans,0.917589,1
3,Kmeans,0.846182,1
3,Kmeans,0.877159,1
3,Kmeans,0.915446,1
3,Kmeans,0.893549,1
3,Kmeans,0.905484,1
3,Kmeans,0.530694,2
3,Kmeans,0.237365,2
3,Kmeans,0.912994,1
3,Kmeans,0.891177,1
3,Kmeans,0.214139,2
3,Kmeans,0.227082,2
3,Kmeans,0.879225,1
3,Kmeans,0.911298,1
3,Kmeans,0.669428,0
3,Kmeans,0.911551,1
3,Kmeans,0.886974,1
3,Kmeans,0.610325,2
3,Kmeans,0.915446,1
3,Kmeans,0.619846,0
3,Kmeans,0.908871,1
3,Kmeans,0.907054,1
3,Kmeans,0.911182,1
3,Kmeans,0.483851,2
3,Kmeans,0.915446,1
3,Kmeans,0.845752,1
3,Kmeans,0.907054,1
3,Kmeans,0.890792,1
3,Kmeans,0.587718,2
3,Kmeans,0.574229,2
3,Kmeans,0.023565,2
3,Kmeans,0.149633,2
3,Kmeans,0.918528,1
3,Kmeans,0.894564,1
3,Kmeans,0.567254,2
3,Kmeans,0.800277,1
3,Kmeans,0.890655,1
3,Kmeans,0.627452,2
3,Kmeans,0.638317,2
3,Kmeans,0.902761,1
3,Kmeans,0.743292,1
3,Kmeans,0.893549,1
3,Kmeans,0.906406,1
3,Kmeans,0.361158,0
3,Kmeans,0.902761,1
3,Kmeans,0.892452,1
3,Kmeans,0.874105,1
3,Kmeans,0.915446,1
3,Kmeans,0.907054,1
3,Kmeans,0.912994,1
3,Kmeans,0.909098,1
3,Kmeans,0.902761,1
3,Kmeans,0.900923,1
3,Kmeans,0.566434,2
3,Kmeans,0.897733,1
3,Kmeans,0.915161,1
3,Kmeans,0.903049,1
3,Kmeans,0.640918,2
3,Kmeans,0.875168,1
3,Kmeans,0.905303,1
3,Kmeans,0.914424,1
3,Kmeans,0.917146,1
3,Kmeans,0.918528,1
3,Kmeans,0.555795,2
3,Kmeans,0.576491,2
3,Kmeans,0.575596,2
3,Kmeans,0.902761,1
3,Kmeans,0.915446,1
3,Kmeans,0.848049,1
3,Kmeans,0.877159,1
3,Kmeans,0.861928,1
3,Kmeans,0.900923,1
3,Kmeans,0.914424,1
3,Kmeans,0.481847,2
3,Kmeans,0.907054,1
3,Kmeans,0.914461,1
3,Kmeans,0.902512,1
3,Kmeans,0.917589,1
3,Kmeans,0.435162,2
3,Kmeans,-0.054457,2
3,Kmeans,0.705778,0
3,Kmeans,0.902761,1
3,Kmeans,0.486424,2
3,Kmeans,0.915161,1
3,Kmeans,0.875168,1
3,Kmeans,0.377217,2
3,Kmeans,0.319093,2
3,Kmeans,0.914461,1
3,Kmeans,0.905303,1
3,Kmeans,0.636304,0
3,Kmeans,0.90801,1
3,Kmeans,0.768757,1
3,Kmeans,0.911377,1
3,Kmeans,0.334626,1
3,Kmeans,0.219167,2
3,Kmeans,0.51617,1
3,Kmeans,0.518472,2
3,Kmeans,0.623267,2
3,Kmeans,0.722025,1
3,Kmeans,0.902761,1
3,Kmeans,0.554706,2
3,Kmeans,0.625195,2
3,Kmeans,0.861928,1
3,Kmeans,0.877159,1
3,Kmeans,0.587958,0
3,Kmeans,0.529004,2
3,Kmeans,0.918528,1
3,Kmeans,0.84025,1
3,Kmeans,0.91408,1
3,Kmeans,0.910979,1
3,Kmeans,0.615358,2
3,Kmeans,0.582717,2
3,Kmeans,0.915446,1
3,Kmeans,0.392194,2
3,Kmeans,0.519364,2
3,Kmeans,0.918528,1
3,Kmeans,0.752264,1
3,Kmeans,0.892467,1
3,Kmeans,0.433636,1
3,Kmeans,0.902761,1
3,Kmeans,0.472734,2
3,Kmeans,0.913068,1
3,Kmeans,0.555944,2
3,Kmeans,0.917146,1
3,Kmeans,0.915446,1
3,Kmeans,0.852214,1
3,Kmeans,0.739171,1
3,Kmeans,0.915161,1
3,Kmeans,0.555861,2
3,Kmeans,0.372139,2
3,Kmeans,0.91432,1
3,Kmeans,0.351308,2
3,Kmeans,0.215934,2
3,Kmeans,0.918528,1
3,Kmeans,0.907054,1
3,Kmeans,0.907054,1
3,Kmeans,0.632206,2
3,Kmeans,0.43534,2
3,Kmeans,0.915446,1
3,Kmeans,0.40441,2
3,Kmeans,0.448542,2
3,Kmeans,0.487928,2
3,Kmeans,0.910121,1
3,Kmeans,0.902761,1
3,Kmeans,0.905303,1
3,Kmeans,0.902761,1
3,Kmeans,0.918528,1
3,Kmeans,0.546906,2
3,Kmeans,0.918528,1
3,Kmeans,0.86188,1
3,Kmeans,0.664497,1
3,Kmeans,0.659904,0
3,Kmeans,0.914319,1
3,Kmeans,0.626992,2
3,Kmeans,0.876096,1
3,Kmeans,0.879415,1
3,Kmeans,0.512059,2
3,Kmeans,0.877159,1
3,Kmeans,0.859429,1
3,Kmeans,0.877159,1
3,Kmeans,0.820181,1
3,Kmeans,0.902761,1
3,Kmeans,0.918455,1
3,Kmeans,-0.04472,2
3,Kmeans,0.846451,1
3,Kmeans,0.136717,2
3,Kmeans,0.917146,1
3,Kmeans,0.515433,2
3,Kmeans,0.308856,2
