k,type,score,label
2,Kmeans,0.799719,0
2,Kmeans,0.764616,1
2,Kmeans,0.240964,0
2,Kmeans,0.811639,0
2,Kmeans,0.291151,0
2,Kmeans,0.759985,1
2,Kmeans,0.809631,0
2,Kmeans,0.726985,1
2,Kmeans,0.70211,1
2,Kmeans,0.70029,1
2,Kmeans,0.739046,1
2,Kmeans,0.81243,0
2,Kmeans,0.808303,0
2,Kmeans,0.710727,0
2,Kmeans,0.637716,1
2,Kmeans,0.687893,1
2,Kmeans,0.60184,1
2,Kmeans,0.784613,0
2,Kmeans,0.660943,1
2,Kmeans,0.809569,0
2,Kmeans,0.713188,1
2,Kmeans,0.789897,0
2,Kmeans,0.580666,1
2,Kmeans,0.551514,0
2,Kmeans,0.664387,0
2,Kmeans,0.659512,0
2,Kmeans,0.662759,1
2,Kmeans,0.759868,1
2,Kmeans,0.660306,1
2,Kmeans,0.615922,0
2,Kmeans,0.787631,0
2,Kmeans,0.728165,1
2,Kmeans,0.753596,1
2,Kmeans,0.724912,1
2,Kmeans,0.77548,0
2,Kmeans,0.72353,0
2,Kmeans,0.766716,0
2,Kmeans,0.748229,0
2,Kmeans,0.788993,0
2,Kmeans,0.79225,0
2,Kmeans,0.475964,0
2,Kmeans,0.80847,0
2,Kmeans,0.606297,0
2,Kmeans,0.764322,0
2,Kmeans,0.604835,1
2,Kmeans,0.740064,0
2,Kmeans,0.721162,1
2,Kmeans,0.691103,1
2,Kmeans,0.738071,0
2,Kmeans,0.696948,1
2,Kmeans,0.763918,1
2,Kmeans,0.758042,1
2,Kmeans,0.329736,1
2,Kmeans,0.731838,0
2,Kmeans,0.704897,1
2,Kmeans,0.339185,0
2,Kmeans,0.690539,1
2,Kmeans,0.674355,1
2,Kmeans,0.805339,0
2,Kmeans,0.730545,1
2,Kmeans,0.799432,0
2,Kmeans,0.711309,1
2,Kmeans,0.804712,0
2,Kmeans,0.75824,1
2,Kmeans,0.788571,0
2,Kmeans,0.754934,1
2,Kmeans,0.720564,0
2,Kmeans,0.609894,1
2,Kmeans,0.758141,1
2,Kmeans,0.533538,0
2,Kmeans,0.690693,0
2,Kmeans,0.468805,1
2,Kmeans,0.790245,0
2,Kmeans,0.730696,0
2,Kmeans,0.619565,1
2,Kmeans,0.764584,1
2,Kmeans,0.779878,0
2,Kmeans,0.384485,0
2,Kmeans,0.764675,0
2,Kmeans,0.75063,0
2,Kmeans,0.754169,1
2,Kmeans,0.789357,0
2,Kmeans,0.744307,1
2,Kmeans,0.395904,1
2,Kmeans,0.66644,0
2,Kmeans,0.062326,0
2,Kmeans,0.783967,0
2,Kmeans,0.730531,1
2,Kmeans,0.747708,1
2,Kmeans,0.641148,1
2,Kmeans,0.763039,1
2,Kmeans,0.747275,0
2,Kmeans,0.751288,1
2,Kmeans,0.718207,0
2,Kmeans,0.680858,1
2,Kmeans,0.623431,1
2,Kmeans,0.372508,0
2,Kmeans,0.670262,1
2,Kmeans,0.757945,0
2,Kmeans,0.536035,1
2,Kmeans,0.778251,0
2,Kmeans,0.301812,0
2,Kmeans,0.65602,0
2,Kmeans,0.512896,1
2,Kmeans,0.575307,1
2,Kmeans,0.754677,1
2,Kmeans,0.460959,0
2,Kmeans,0.742843,1
2,Kmeans,0.699876,0
2,Kmeans,0.593326,1
2,Kmeans,0.790326,0
2,Kmeans,0.585473,0
2,Kmeans,0.763624,1
2,Kmeans,0.699535,0
2,Kmeans,0.80339,0
2,Kmeans,0.730923,1
2,Kmeans,0.812496,0
2,Kmeans,0.810682,0
2,Kmeans,0.752104,1
2,Kmeans,0.789316,0
2,Kmeans,0.556402,1
2,Kmeans,0.810747,0
2,Kmeans,0.739046,1
2,Kmeans,0.692595,1
2,Kmeans,0.748823,0
2,Kmeans,0.803279,0
2,Kmeans,0.795699,0
2,Kmeans,0.810589,0
2,Kmeans,0.532306,0
2,Kmeans,0.199123,1
2,Kmeans,0.63043,0
2,Kmeans,0.410541,1
2,Kmeans,0.808261,0
2,Kmeans,0.750823,1
2,Kmeans,0.79072,0
2,Kmeans,0.792707,0
2,Kmeans,0.512289,1
2,Kmeans,0.732496,0
2,Kmeans,0.555253,1
2,Kmeans,0.708844,0
2,Kmeans,0.432067,1
2,Kmeans,0.624944,1
2,Kmeans,0.796372,0
2,Kmeans,0.804775,0
2,Kmeans,0.755191,1
2,Kmeans,0.763573,1
2,Kmeans,0.801974,0
2,Kmeans,0.779047,0
2,Kmeans,0.734913,0
2,Kmeans,0.737431,1
2,Kmeans,0.733405,0
2,Kmeans,0.757712,0
2,Kmeans,0.755136,1
2,Kmeans,0.743063,1
2,Kmeans,0.470071,0
2,Kmeans,0.809119,0
2,Kmeans,0.808284,0
2,Kmeans,0.762732,1
2,Kmeans,0.764091,1
2,Kmeans,0.745745,1
2,Kmeans,0.639649,1
2,Kmeans,0.419231,0
2,Kmeans,0.722249,0
2,Kmeans,0.676507,1
2,Kmeans,0.804701,0
2,Kmeans,0.746878,0
2,Kmeans,0.80705,0
2,Kmeans,0.721547,1
2,Kmeans,0.812499,0
2,Kmeans,0.700138,0
2,Kmeans,0.727583,1
2,Kmeans,0.743838,0
2,Kmeans,0.744359,0
2,Kmeans,0.805964,0
2,Kmeans,0.786999,0
2,Kmeans,0.724432,1
2,Kmeans,0.80941,0
2,Kmeans,0.811666,0
2,Kmeans,0.402668,1
2,Kmeans,0.72978,1
2,Kmeans,0.754112,1
2,Kmeans,0.655146,1
2,Kmeans,0.411377,1
2,Kmeans,0.559189,1
2,Kmeans,0.457738,0
2,Kmeans,0.80379,0
2,Kmeans,0.778445,0
2,Kmeans,0.098578,0
2,Kmeans,0.793218,0
2,Kmeans,0.812172,0
2,Kmeans,0.776122,0
2,Kmeans,0.71569,0
2,Kmeans,0.429156,0
2,Kmeans,0.730224,0
2,Kmeans,0.64078,1
2,Kmeans,0.763623,1
2,Kmeans,0.764771,0
2,Kmeans,0.760411,0
2,Kmeans,0.734901,0
2,Kmeans,0.573278,1
2,Kmeans,0.385259,1
2,Kmeans,0.764708,1
2,Kmeans,0.764416,1
2,Kmeans,0.633077,0
2,Kmeans,0.809602,0
2,Kmeans,0.761855,1
2,Kmeans,0.811846,0
2,Kmeans,0.530685,1
2,Kmeans,0.283499,1
2,Kmeans,0.811943,0
2,Kmeans,0.8104,0
2,Kmeans,0.748174,0
2,Kmeans,0.71428,0
2,Kmeans,0.744921,0
2,Kmeans,0.772318,0
2,Kmeans,0.715015,0
2,Kmeans,0.800712,0
2,Kmeans,0.758587,0
2,Kmeans,0.640478,0
2,Kmeans,0.763933,1
2,Kmeans,0.811283,0
2,Kmeans,0.795541,0
2,Kmeans,0.480961,1
2,Kmeans,0.811517,0
2,Kmeans,0.42606,0
2,Kmeans,0.809949,0
2,Kmeans,0.493631,0
2,Kmeans,0.726281,1
2,Kmeans,0.724155,1
2,Kmeans,0.736835,0
2,Kmeans,0.391705,1
2,Kmeans,0.320683,1
2,Kmeans,0.769711,0
2,Kmeans,0.468178,1
2,Kmeans,0.69623,1
2,Kmeans,0.437037,1
2,Kmeans,0.791251,0
2,Kmeans,0.535227,1
2,Kmeans,0.531159,1
2,Kmeans,0.649813,1
2,Kmeans,0.447911,0
2,Kmeans,0.558389,1
2,Kmeans,0.70066,1
2,Kmeans,0.760687,0
2,Kmeans,0.723615,1
2,Kmeans,0.752889,1
2,Kmeans,0.582094,1
2,Kmeans,0.573587,1
2,Kmeans,0.760623,0
2,Kmeans,0.708126,1
2,Kmeans,0.685183,0
2,Kmeans,0.749517,1
2,Kmeans,0.747188,0
2,Kmeans,0.795365,0
2,Kmeans,0.749523,1
2,Kmeans,0.64017,1
2,Kmeans,0.765662,0
2,Kmeans,0.387141,0
2,Kmeans,0.730349,1
2,Kmeans,0.81228,0
2,Kmeans,0.263994,0
2,Kmeans,0.747011,0
2,Kmeans,0.807411,0
2,Kmeans,0.812237,0
2,Kmeans,0.749094,1
2,Kmeans,0.582381,1
2,Kmeans,0.785749,0
2,Kmeans,0.812428,0
2,Kmeans,0.741101,1
2,Kmeans,0.790052,0
2,Kmeans,0.335639,0
2,Kmeans,0.71731,1
2,Kmeans,0.672045,0
2,Kmeans,0.80388,0
2,Kmeans,0.812279,0
2,Kmeans,0.778369,0
2,Kmeans,0.804612,0
2,Kmeans,0.760925,0
2,Kmeans,0.61972,1
2,Kmeans,0.695776,1
2,Kmeans,0.717366,0
2,Kmeans,0.062625,1
2,Kmeans,0.260508,1
2,Kmeans,0.481205,1
2,Kmeans,0.091068,1
2,Kmeans,0.761821,1
2,Kmeans,0.390145,1
2,Kmeans,0.784065,0
2,Kmeans,0.800897,0
2,Kmeans,0.625008,0
2,Kmeans,0.719766,1
2,Kmeans,0.5557,1
2,Kmeans,0.490308,0
2,Kmeans,0.720282,1
2,Kmeans,0.738294,1
2,Kmeans,0.781476,0
2,Kmeans,0.641167,0
2,Kmeans,0.745142,1
2,Kmeans,0.801033,0
2,Kmeans,0.657509,0
2,Kmeans,0.764917,0
2,Kmeans,0.38098,1
2,Kmeans,0.366986,1
2,Kmeans,0.760479,0
2,Kmeans,0.607205,1
2,Kmeans,0.728355,0
2,Kmeans,0.698511,1
2,Kmeans,0.796124,0
2,Kmeans,0.624992,1
2,Kmeans,0.71426,1
2,Kmeans,0.812302,0
2,Kmeans,0.766271,0
2,Kmeans,0.811316,0
2,Kmeans,0.105489,1
2,Kmeans,0.496565,1
2,Kmeans,0.763118,1
2,Kmeans,0.467384,1
2,Kmeans,0.761557,1
2,Kmeans,0.76114,0
2,Kmeans,0.812456,0
2,Kmeans,0.805721,0
2,Kmeans,0.672354,1
2,Kmeans,0.746506,0
2,Kmeans,0.731912,1
2,Kmeans,0.098997,1
2,Kmeans,0.378155,1
2,Kmeans,0.104441,1
2,Kmeans,0.711455,0
2,Kmeans,0.782555,0
2,Kmeans,0.783686,0
2,Kmeans,0.783425,0
2,Kmeans,0.680652,1
2,Kmeans,0.615517,1
2,Kmeans,0.751468,1
2,Kmeans,0.804616,0
2,Kmeans,0.79544,0
2,Kmeans,0.728119,1
2,Kmeans,0.365881,1
2,Kmeans,0.656641,0
2,Kmeans,0.492208,1
2,Kmeans,0.763445,1
2,Kmeans,0.808116,0
2,Kmeans,0.033248,1
2,Kmeans,0.698516,1
2,Kmeans,0.735126,1
2,Kmeans,0.584591,1
2,Kmeans,0.723049,1
2,Kmeans,0.774063,0
2,Kmeans,0.735159,0
2,Kmeans,0.805566,0
2,Kmeans,0.7813,0
2,Kmeans,0.171043,1
2,Kmeans,0.764503,1
2,Kmeans,0.737455,0
2,Kmeans,0.762019,1
2,Kmeans,0.762466,1
2,Kmeans,0.504216,1
2,Kmeans,0.682442,1
2,Kmeans,0.799755,0
2,Kmeans,0.764602,1
2,Kmeans,0.812414,0
2,Kmeans,0.781713,0
2,Kmeans,0.742686,0
2,Kmeans,0.738208,1
2,Kmeans,0.291631,0
2,Kmeans,0.331515,0
2,Kmeans,0.76035,1
2,Kmeans,0.762915,0
2,Kmeans,0.811594,0
2,Kmeans,0.737907,0
2,Kmeans,0.752345,1
2,Kmeans,0.811359,0
2,Kmeans,0.614905,0
2,Kmeans,0.132842,0
2,Kmeans,0.80841,0
2,Kmeans,0.808798,0
2,Kmeans,0.761963,0
2,Kmeans,0.812159,0
2,Kmeans,0.681497,0
2,Kmeans,0.758409,1
2,Kmeans,0.599841,0
2,Kmeans,0.316357,1
2,Kmeans,0.638136,1
2,Kmeans,0.658129,1
2,Kmeans,0.793845,0
2,Kmeans,0.727323,1
2,Kmeans,0.772105,0
2,Kmeans,0.763418,1
2,Kmeans,0.008429,0
2,Kmeans,0.697485,1
2,Kmeans,0.730352,0
2,Kmeans,0.763662,1
2,Kmeans,0.755754,1
2,Kmeans,0.779588,0
2,Kmeans,0.782363,0
2,Kmeans,0.757877,1
2,Kmeans,0.770938,0
2,Kmeans,0.198033,1
2,Kmeans,0.803976,0
2,Kmeans,0.624141,1
2,Kmeans,0.747795,1
2,Kmeans,0.728485,0
2,Kmeans,0.677183,0
2,Kmeans,0.43446,1
2,Kmeans,0.794153,0
2,Kmeans,0.7647,1
2,Kmeans,0.451821,1
2,Kmeans,0.800401,0
2,Kmeans,0.806726,0
2,Kmeans,0.793739,0
2,Kmeans,0.623244,1
2,Kmeans,0.57246,1
2,Kmeans,0.63889,1
2,Kmeans,0.640274,1
2,Kmeans,0.771929,0
2,Kmeans,0.73246,1
2,Kmeans,0.730137,0
2,Kmeans,0.673047,0
2,Kmeans,0.733931,1
2,Kmeans,0.811029,0
2,Kmeans,0.753583,1
2,Kmeans,0.812508,0
2,Kmeans,0.694849,1
2,Kmeans,0.745251,0
2,Kmeans,0.805725,0
2,Kmeans,0.620407,1
2,Kmeans,0.645364,0
2,Kmeans,0.670238,0
2,Kmeans,0.761829,1
2,Kmeans,0.809144,0
2,Kmeans,0.796117,0
2,Kmeans,0.740081,0
2,Kmeans,0.636792,0
2,Kmeans,0.811905,0
2,Kmeans,0.553227,1
2,Kmeans,0.786273,0
2,Kmeans,0.800023,0
2,Kmeans,0.594883,1
2,Kmeans,0.636786,1
2,Kmeans,0.778886,0
2,Kmeans,0.55823,1
2,Kmeans,0.1496,0
2,Kmeans,0.794402,0
2,Kmeans,0.809344,0
2,Kmeans,0.228455,0
2,Kmeans,0.682027,1
2,Kmeans,0.74121,0
2,Kmeans,0.799785,0
2,Kmeans,0.719657,0
2,Kmeans,0.756648,1
2,Kmeans,0.769535,0
2,Kmeans,0.656099,0
2,Kmeans,0.546607,0
2,Kmeans,0.764535,1
2,Kmeans,0.671986,0
2,Kmeans,0.537505,0
2,Kmeans,0.561457,0
2,Kmeans,0.805578,0
2,Kmeans,0.752383,1
2,Kmeans,0.759845,0
2,Kmeans,0.559593,1
2,Kmeans,0.784606,0
2,Kmeans,0.55388,0
2,Kmeans,0.755759,1
2,Kmeans,0.697324,1
2,Kmeans,0.683594,1
2,Kmeans,0.567723,0
2,Kmeans,0.454447,0
2,Kmeans,0.701475,0
2,Kmeans,0.770332,0
2,Kmeans,0.764085,1
2,Kmeans,0.412811,0
2,Kmeans,0.608729,1
2,Kmeans,0.793021,0
2,Kmeans,0.749921,1
2,Kmeans,0.576117,0
2,Kmeans,0.524487,1
2,Kmeans,0.524585,0
2,Kmeans,0.741884,1
2,Kmeans,0.48017,1
2,Kmeans,0.761969,1
2,Kmeans,0.808509,0
2,Kmeans,0.718004,1
2,Kmeans,0.677763,1
2,Kmeans,0.725053,1
2,Kmeans,0.16585,1
2,Kmeans,0.810078,0
2,Kmeans,0.808494,0
2,Kmeans,0.754072,1
2,Kmeans,0.773771,0
2,Kmeans,0.764585,1
2,Kmeans,0.781078,0
2,Kmeans,0.379901,1
2,Kmeans,0.810734,0
2,Kmeans,0.399255,1
2,Kmeans,0.325341,0
2,Kmeans,0.706947,0
2,Kmeans,0.641407,1
2,Kmeans,0.764684,1
2,Kmeans,0.550851,1
2,Kmeans,0.506664,0
2,Kmeans,0.7596,1
2,Kmeans,0.52501,1
2,Kmeans,0.666034,1
2,Kmeans,0.738994,0
2,Kmeans,0.771687,0
2,Kmeans,0.764062,1
2,Kmeans,0.623899,1
2,Kmeans,0.766587,0
2,Kmeans,0.764128,1
2,Kmeans,0.797942,0
2,Kmeans,0.211465,0
2,Kmeans,0.358756,0
2,Kmeans,0.730419,0
2,Kmeans,0.764573,1
2,Kmeans,0.810198,0
2,Kmeans,0.52273,1
2,Kmeans,0.809839,0
2,Kmeans,0.790711,0
2,Kmeans,0.590899,0
2,Kmeans,0.776086,0
2,Kmeans,0.536317,0
2,Kmeans,0.374949,1
2,Kmeans,0.799029,0
2,Kmeans,0.812419,0
2,Kmeans,0.80576,0
2,Kmeans,0.551103,1
2,Kmeans,0.774974,0
2,Kmeans,0.499958,1
2,Kmeans,0.707238,0
2,Kmeans,0.810689,0
2,Kmeans,0.395375,1
2,Kmeans,0.812511,0
2,Kmeans,0.776331,0
2,Kmeans,0.771196,0
2,Kmeans,0.747093,0
2,Kmeans,0.748629,1
2,Kmeans,0.743215,1
2,Kmeans,0.142636,1
2,Kmeans,0.737084,0
2,Kmeans,0.74552,0
2,Kmeans,0.812176,0
2,Kmeans,0.764323,1
2,Kmeans,0.812512,0
2,Kmeans,0.776155,0
2,Kmeans,0.811858,0
2,Kmeans,0.593436,0
2,Kmeans,0.736677,0
2,Kmeans,0.588212,1
2,Kmeans,0.811835,0
2,Kmeans,0.772806,0
2,Kmeans,0.535803,0
2,Kmeans,0.740172,1
2,Kmeans,0.600675,1
2,Kmeans,0.587124,1
2,Kmeans,0.486551,1
2,Kmeans,0.729105,1
2,Kmeans,0.666717,1
2,Kmeans,0.62919,1
2,Kmeans,0.422585,1
2,Kmeans,0.646723,0
2,Kmeans,0.80528,0
2,Kmeans,0.772341,0
2,Kmeans,0.747284,1
2,Kmeans,0.682549,1
2,Kmeans,0.735215,0
2,Kmeans,0.574568,0
2,Kmeans,0.758835,0
2,Kmeans,0.459213,0
2,Kmeans,0.716589,0
2,Kmeans,0.718011,1
2,Kmeans,0.748137,1
2,Kmeans,0.708168,1
2,Kmeans,0.797691,0
2,Kmeans,0.739785,0
2,Kmeans,0.503836,1
2,Kmeans,0.74591,1
2,Kmeans,0.749109,1
2,Kmeans,0.784634,0
2,Kmeans,0.657029,0
2,Kmeans,0.729858,0
2,Kmeans,0.739909,1
2,Kmeans,0.720016,1
2,Kmeans,0.716347,1
2,Kmeans,0.810838,0
2,Kmeans,0.668798,0
2,Kmeans,0.722007,1
2,Kmeans,0.295783,1
2,Kmeans,0.755444,1
2,Kmeans,0.35703,1
2,Kmeans,0.646721,0
2,Kmeans,0.764355,1
2,Kmeans,0.782762,0
2,Kmeans,0.793836,0
2,Kmeans,0.763928,1
2,Kmeans,0.66231,1
2,Kmeans,0.441581,0
2,Kmeans,0.777882,0
2,Kmeans,0.812415,0
2,Kmeans,0.71992,1
2,Kmeans,0.703685,0
2,Kmeans,0.796269,0
2,Kmeans,0.305968,0
2,Kmeans,0.700029,0
2,Kmeans,0.75086,1
2,Kmeans,0.601503,1
2,Kmeans,0.681464,1
2,Kmeans,0.601475,1
2,Kmeans,0.729779,0
2,Kmeans,0.665589,1
2,Kmeans,0.764713,1
2,Kmeans,0.812265,0
2,Kmeans,0.784137,0
2,Kmeans,0.678581,1
2,Kmeans,0.811267,0
2,Kmeans,0.130939,1
2,Kmeans,0.788253,0
2,Kmeans,0.304726,1
2,Kmeans,0.724354,0
2,Kmeans,0.713297,0
2,Kmeans,0.739013,0
2,Kmeans,0.801506,0
2,Kmeans,0.65358,1
2,Kmeans,0.736606,1
2,Kmeans,0.535797,0
2,Kmeans,0.804334,0
2,Kmeans,0.705797,1
2,Kmeans,0.808446,0
2,Kmeans,0.635213,1
2,Kmeans,0.577161,0
2,Kmeans,0.771792,0
2,Kmeans,0.809021,0
2,Kmeans,0.763192,1
2,Kmeans,0.717038,0
2,Kmeans,0.812077,0
2,Kmeans,0.162052,0
2,Kmeans,0.715513,1
2,Kmeans,0.49219,0
2,Kmeans,0.389745,1
2,Kmeans,0.24151,0
2,Kmeans,0.772811,0
2,Kmeans,0.530048,0
2,Kmeans,0.741338,1
2,Kmeans,0.745124,1
2,Kmeans,0.474641,1
2,Kmeans,0.793377,0
2,Kmeans,0.558985,0
2,Kmeans,0.558336,1
2,Kmeans,0.590158,1
2,Kmeans,0.461705,1
2,Kmeans,0.752992,0
2,Kmeans,0.763821,1
2,Kmeans,0.812142,0
2,Kmeans,0.734352,1
2,Kmeans,0.713029,1
2,Kmeans,0.402903,0
2,Kmeans,0.744142,1
2,Kmeans,0.762083,1
2,Kmeans,0.761956,1
2,Kmeans,0.794882,0
2,Kmeans,0.73031,0
2,Kmeans,0.659303,1
2,Kmeans,0.08939,1
2,Kmeans,0.798712,0
2,Kmeans,0.752468,1
2,Kmeans,0.812078,0
2,Kmeans,0.8105,0
2,Kmeans,0.73883,1
2,Kmeans,0.674372,1
2,Kmeans,0.789517,0
2,Kmeans,0.807669,0
2,Kmeans,0.809838,0
2,Kmeans,0.808857,0
2,Kmeans,0.616832,1
2,Kmeans,0.808913,0
2,Kmeans,0.781254,0
2,Kmeans,0.313741,1
2,Kmeans,0.757332,1
2,Kmeans,0.709228,1
2,Kmeans,0.810143,0
2,Kmeans,0.642315,0
2,Kmeans,0.812495,0
2,Kmeans,0.758446,1
2,Kmeans,0.763539,1
2,Kmeans,0.780254,0
2,Kmeans,0.725978,0
2,Kmeans,0.418763,1
2,Kmeans,0.738918,0
2,Kmeans,0.750713,1
2,Kmeans,0.803572,0
2,Kmeans,0.014498,0
2,Kmeans,0.756436,0
2,Kmeans,0.763784,1
2,Kmeans,0.691257,0
2,Kmeans,0.551747,0
2,Kmeans,0.804304,0
2,Kmeans,0.738563,1
2,Kmeans,0.734162,1
2,Kmeans,0.741678,0
2,Kmeans,0.787446,0
2,Kmeans,0.810084,0
2,Kmeans,0.78185,0
2,Kmeans,0.809455,0
2,Kmeans,0.60874,1
2,Kmeans,0.811824,0
2,Kmeans,0.644026,1
2,Kmeans,0.80919,0
2,Kmeans,0.808789,0
2,Kmeans,0.308505,0
2,Kmeans,0.730846,0
2,Kmeans,0.764259,0
2,Kmeans,0.45991,0
2,Kmeans,0.705683,0
2,Kmeans,0.344375,0
2,Kmeans,0.81242,0
2,Kmeans,0.789963,0
2,Kmeans,0.568662,0
2,Kmeans,0.683138,0
2,Kmeans,0.316415,1
2,Kmeans,0.759409,1
2,Kmeans,0.785884,0
2,Kmeans,0.811819,0
2,Kmeans,0.805816,0
2,Kmeans,0.744385,1
2,Kmeans,0.777744,0
2,Kmeans,0.46344,0
2,Kmeans,0.294071,0
2,Kmeans,0.761704,1
2,Kmeans,0.783198,0
2,Kmeans,0.565504,1
2,Kmeans,0.430214,1
2,Kmeans,0.660035,1
2,Kmeans,0.797761,0
2,Kmeans,0.763069,1
2,Kmeans,0.775547,0
2,Kmeans,0.258775,0
2,Kmeans,0.674765,1
2,Kmeans,0.759536,1
2,Kmeans,0.596111,1
2,Kmeans,0.711219,1
2,Kmeans,0.714871,0
2,Kmeans,0.782489,0
2,Kmeans,0.80674,0
2,Kmeans,0.748861,1
2,Kmeans,0.780402,0
2,Kmeans,0.753343,1
2,Kmeans,0.764105,1
2,Kmeans,0.750994,1
2,Kmeans,0.178691,1
2,Kmeans,0.808675,0
2,Kmeans,0.803119,0
2,Kmeans,0.753368,1
2,Kmeans,0.762705,0
2,Kmeans,0.775956,0
2,Kmeans,0.778908,0
2,Kmeans,0.762611,1
2,Kmeans,0.443788,1
2,Kmeans,0.800353,0
2,Kmeans,0.810695,0
2,Kmeans,0.697831,1
2,Kmeans,0.79243,0
2,Kmeans,0.518679,0
2,Kmeans,0.624311,1
2,Kmeans,0.762764,0
2,Kmeans,0.812511,0
2,Kmeans,0.733778,1
2,Kmeans,0.777732,0
2,Kmeans,0.742855,1
2,Kmeans,0.395825,1
2,Kmeans,0.152218,0
2,Kmeans,0.755154,0
2,Kmeans,0.739607,0
2,Kmeans,0.499484,0
2,Kmeans,0.749095,1
2,Kmeans,0.762325,0
2,Kmeans,0.764433,1
2,Kmeans,0.810575,0
2,Kmeans,0.797982,0
