k,type,score,label
2,Kmeans,0.92286,0
2,Kmeans,0.779784,1
2,Kmeans,0.928299,0
2,Kmeans,0.870071,0
2,Kmeans,0.924085,0
2,Kmeans,0.671591,1
2,Kmeans,0.877058,0
2,Kmeans,0.15183,1
2,Kmeans,0.934156,0
2,Kmeans,0.88172,0
2,Kmeans,0.924752,0
2,Kmeans,0.925708,0
2,Kmeans,0.934028,0
2,Kmeans,0.933239,0
2,Kmeans,0.620854,1
2,Kmeans,0.513377,1
2,Kmeans,0.933239,0
2,Kmeans,0.77993,1
2,Kmeans,0.774561,0
2,Kmeans,0.932262,0
2,Kmeans,0.764728,1
2,Kmeans,0.917883,0
2,Kmeans,0.928557,0
2,Kmeans,0.929037,0
2,Kmeans,0.894269,0
2,Kmeans,0.93397,0
2,Kmeans,0.933222,0
2,Kmeans,0.703054,1
2,Kmeans,0.613522,1
2,Kmeans,0.067682,0
2,Kmeans,0.932209,0
2,Kmeans,0.894269,0
2,Kmeans,0.774359,1
2,Kmeans,0.766637,1
2,Kmeans,0.894269,0
2,Kmeans,0.629656,1
2,Kmeans,0.913611,0
2,Kmeans,0.914864,0
2,Kmeans,0.933209,0
2,Kmeans,0.779806,1
2,Kmeans,0.649162,1
2,Kmeans,0.779795,1
2,Kmeans,0.684981,0
2,Kmeans,0.828747,0
2,Kmeans,0.93319,0
2,Kmeans,0.92332,0
2,Kmeans,0.818366,0
2,Kmeans,0.929598,0
2,Kmeans,0.89843,0
2,Kmeans,0.870071,0
2,Kmeans,0.745374,1
2,Kmeans,0.700413,1
2,Kmeans,0.918375,0
2,Kmeans,0.678222,1
2,Kmeans,0.934229,0
2,Kmeans,0.928895,0
2,Kmeans,0.774484,1
2,Kmeans,0.913611,0
2,Kmeans,0.691358,1
2,Kmeans,0.777532,1
2,Kmeans,0.726886,1
2,Kmeans,0.924595,0
2,Kmeans,0.914138,0
2,Kmeans,0.926162,0
2,Kmeans,0.934028,0
2,Kmeans,0.925708,0
2,Kmeans,0.870071,0
2,Kmeans,0.807663,0
2,Kmeans,0.933614,0
2,Kmeans,0.748171,1
2,Kmeans,0.921064,0
2,Kmeans,0.927566,0
2,Kmeans,0.376354,1
2,Kmeans,0.911498,0
2,Kmeans,0.913611,0
2,Kmeans,0.913611,0
2,Kmeans,0.752552,1
2,Kmeans,0.913611,0
2,Kmeans,0.920023,0
2,Kmeans,0.629606,1
2,Kmeans,0.888,0
2,Kmeans,0.928299,0
2,Kmeans,0.93417,0
2,Kmeans,0.739892,1
2,Kmeans,0.906804,0
2,Kmeans,0.913611,0
2,Kmeans,0.894269,0
2,Kmeans,0.915862,0
2,Kmeans,0.772069,1
2,Kmeans,0.909821,0
2,Kmeans,0.428143,1
2,Kmeans,0.920023,0
2,Kmeans,0.589127,1
2,Kmeans,0.48053,1
2,Kmeans,0.934173,0
2,Kmeans,0.77904,1
2,Kmeans,0.757961,0
2,Kmeans,0.760027,1
2,Kmeans,0.909821,0
2,Kmeans,0.933239,0
2,Kmeans,0.934028,0
2,Kmeans,0.725032,1
2,Kmeans,0.777396,1
2,Kmeans,0.368768,1
2,Kmeans,0.910632,0
2,Kmeans,0.92286,0
2,Kmeans,0.894269,0
2,Kmeans,0.927263,0
2,Kmeans,0.715604,1
2,Kmeans,0.854488,0
2,Kmeans,0.702054,1
2,Kmeans,0.934022,0
2,Kmeans,0.92855,0
2,Kmeans,0.92855,0
2,Kmeans,0.395131,1
2,Kmeans,0.827109,0
2,Kmeans,0.779156,1
2,Kmeans,0.510756,1
2,Kmeans,0.928299,0
2,Kmeans,0.510247,0
2,Kmeans,0.933239,0
2,Kmeans,0.933239,0
2,Kmeans,0.764827,1
2,Kmeans,0.92855,0
2,Kmeans,0.905384,0
2,Kmeans,0.93319,0
2,Kmeans,0.928299,0
2,Kmeans,0.92286,0
2,Kmeans,0.672778,1
2,Kmeans,0.73569,1
2,Kmeans,0.911498,0
2,Kmeans,0.894269,0
2,Kmeans,0.691569,1
2,Kmeans,0.713682,1
2,Kmeans,0.911097,0
2,Kmeans,0.934108,0
2,Kmeans,0.773884,1
2,Kmeans,0.934244,0
2,Kmeans,0.934089,0
2,Kmeans,0.917326,0
2,Kmeans,0.779292,1
2,Kmeans,0.774815,1
2,Kmeans,0.934076,0
2,Kmeans,0.594268,1
2,Kmeans,0.91437,0
2,Kmeans,0.904795,0
2,Kmeans,0.786439,0
2,Kmeans,0.931998,0
2,Kmeans,0.467156,1
2,Kmeans,0.933239,0
2,Kmeans,0.916929,0
2,Kmeans,0.913611,0
2,Kmeans,0.691529,1
2,Kmeans,0.931756,0
2,Kmeans,0.414919,1
2,Kmeans,0.686913,1
2,Kmeans,0.934028,0
2,Kmeans,0.546276,1
2,Kmeans,0.607708,1
2,Kmeans,0.91969,0
2,Kmeans,0.933239,0
2,Kmeans,0.932331,0
2,Kmeans,0.934179,0
2,Kmeans,0.197156,1
2,Kmeans,0.934028,0
2,Kmeans,0.737618,1
2,Kmeans,0.769342,1
2,Kmeans,0.877537,0
2,Kmeans,0.91433,0
2,Kmeans,0.897801,0
2,Kmeans,0.866754,0
2,Kmeans,0.923773,0
2,Kmeans,0.933581,0
2,Kmeans,0.790975,0
2,Kmeans,0.742933,1
2,Kmeans,0.933239,0
2,Kmeans,0.92855,0
2,Kmeans,0.92286,0
2,Kmeans,0.772311,1
2,Kmeans,0.93319,0
2,Kmeans,0.887307,0
2,Kmeans,0.688101,1
2,Kmeans,0.93319,0
2,Kmeans,0.91433,0
2,Kmeans,0.926162,0
2,Kmeans,0.928299,0
2,Kmeans,0.925839,0
2,Kmeans,0.93397,0
2,Kmeans,0.872598,0
2,Kmeans,0.913611,0
2,Kmeans,0.591347,1
2,Kmeans,0.895198,0
2,Kmeans,0.926162,0
2,Kmeans,0.731184,1
2,Kmeans,0.739995,1
2,Kmeans,0.878082,0
2,Kmeans,0.68921,1
2,Kmeans,0.776866,1
2,Kmeans,0.342901,0
2,Kmeans,0.706252,1
2,Kmeans,0.90433,0
2,Kmeans,0.928592,0
2,Kmeans,0.238532,1
2,Kmeans,0.92286,0
2,Kmeans,0.74444,1
2,Kmeans,0.928198,0
2,Kmeans,0.671033,1
2,Kmeans,0.909821,0
2,Kmeans,0.894269,0
2,Kmeans,0.917682,0
2,Kmeans,0.729217,0
2,Kmeans,0.848424,0
2,Kmeans,0.762475,1
2,Kmeans,0.267222,0
2,Kmeans,0.232983,1
2,Kmeans,0.934018,0
2,Kmeans,0.705254,1
2,Kmeans,0.894269,0
2,Kmeans,0.931756,0
2,Kmeans,0.913611,0
2,Kmeans,0.873369,0
2,Kmeans,0.384009,1
2,Kmeans,0.832662,0
2,Kmeans,0.89176,0
2,Kmeans,0.768599,1
2,Kmeans,0.474895,0
2,Kmeans,0.779897,1
2,Kmeans,0.928192,0
2,Kmeans,0.93319,0
2,Kmeans,0.929816,0
2,Kmeans,0.764769,1
2,Kmeans,0.934205,0
2,Kmeans,0.83175,0
2,Kmeans,0.932201,0
2,Kmeans,0.934173,0
2,Kmeans,0.75111,1
2,Kmeans,0.931756,0
2,Kmeans,0.928299,0
2,Kmeans,0.93319,0
2,Kmeans,0.933614,0
2,Kmeans,0.776884,1
2,Kmeans,0.475263,1
2,Kmeans,0.934032,0
2,Kmeans,0.933239,0
2,Kmeans,0.72367,1
2,Kmeans,0.893052,0
2,Kmeans,0.924131,0
2,Kmeans,0.897512,0
2,Kmeans,0.894269,0
2,Kmeans,0.934244,0
2,Kmeans,0.789271,0
2,Kmeans,0.681379,1
2,GMM,0.920168,0
2,GMM,0.938208,0
2,GMM,0.750305,1
2,GMM,0.77368,0
2,GMM,0.93544,0
2,GMM,0.747064,1
2,GMM,0.91905,0
2,GMM,0.621144,1
2,GMM,0.872139,0
2,GMM,0.691969,1
2,GMM,0.932615,0
2,GMM,0.718219,1
2,GMM,0.571003,1
2,GMM,0.495969,1
2,GMM,0.748859,1
2,GMM,0.91905,0
2,GMM,0.940646,0
2,GMM,0.741285,1
2,GMM,0.708352,1
2,GMM,0.747333,1
2,GMM,0.398237,1
2,GMM,0.720903,1
2,GMM,0.748332,1
2,GMM,0.94143,0
2,GMM,-0.400208,1
2,GMM,0.724872,1
2,GMM,0.512086,1
2,GMM,0.943223,0
2,GMM,0.883173,0
2,GMM,0.943691,0
2,GMM,0.733605,1
2,GMM,0.943219,0
2,GMM,0.938208,0
2,GMM,0.938208,0
2,GMM,0.942227,0
2,GMM,0.943452,0
2,GMM,0.717622,1
2,GMM,0.923014,0
2,GMM,0.923014,0
2,GMM,0.902749,0
2,GMM,0.909722,0
2,GMM,0.920804,0
2,GMM,0.943832,0
2,GMM,0.736252,1
2,GMM,0.926588,0
2,GMM,0.721386,1
2,GMM,0.178615,1
2,GMM,0.742831,1
2,GMM,0.885171,0
2,GMM,0.856488,0
2,GMM,0.720282,1
2,GMM,0.917494,0
2,GMM,0.902749,0
2,GMM,0.848868,0
2,GMM,0.585702,1
2,GMM,-0.461944,1
2,GMM,0.943104,0
2,GMM,0.850557,0
2,GMM,0.943104,0
2,GMM,0.94379,0
2,GMM,0.90097,0
2,GMM,0.673531,1
2,GMM,0.87161,0
2,GMM,0.744217,1
2,GMM,0.941658,0
2,GMM,0.535369,1
2,GMM,0.941896,0
2,GMM,0.936958,0
2,GMM,0.901296,0
2,GMM,0.938208,0
2,GMM,0.941922,0
2,GMM,0.923014,0
2,GMM,0.747582,1
2,GMM,0.943767,0
2,GMM,0.938208,0
2,GMM,0.943104,0
2,GMM,0.942697,0
2,GMM,0.933747,0
2,GMM,0.93762,0
2,GMM,0.693282,1
2,GMM,0.936555,0
2,GMM,0.936555,0
2,GMM,0.744084,1
2,GMM,0.938208,0
2,GMM,0.877303,0
2,GMM,0.724879,1
2,GMM,0.855658,0
2,GMM,0.729061,1
2,GMM,0.939211,0
2,GMM,0.924103,0
2,GMM,0.932615,0
2,GMM,0.750367,1
2,GMM,0.938208,0
2,GMM,0.877303,0
2,GMM,0.93388,0
2,GMM,0.659551,1
2,GMM,0.884647,0
2,GMM,0.20741,1
2,GMM,0.9435,0
2,GMM,0.882623,0
2,GMM,0.9321,0
2,GMM,0.935552,0
2,GMM,0.94379,0
2,GMM,0.943104,0
2,GMM,0.594723,1
2,GMM,0.521992,1
2,GMM,0.943104,0
2,GMM,0.750245,1
2,GMM,0.759877,0
2,GMM,0.941033,0
2,GMM,0.739117,1
2,GMM,0.924103,0
2,GMM,0.938467,0
2,GMM,0.937137,0
2,GMM,0.902749,0
2,GMM,0.943211,0
2,GMM,0.942215,0
2,GMM,0.673277,1
2,GMM,0.609092,1
2,GMM,0.000891,1
2,GMM,0.940969,0
2,GMM,0.902749,0
2,GMM,0.743234,1
2,GMM,0.740669,1
2,GMM,0.902749,0
2,GMM,0.603108,1
2,GMM,0.923014,0
2,GMM,0.920616,0
2,GMM,0.943074,0
2,GMM,0.750374,1
2,GMM,0.640059,1
2,GMM,0.750372,1
2,GMM,-0.661423,1
2,GMM,0.822024,0
2,GMM,0.942174,0
2,GMM,0.93309,0
2,GMM,0.810139,0
2,GMM,0.93781,0
2,GMM,0.901749,0
2,GMM,0.877303,0
2,GMM,0.714325,1
2,GMM,0.670736,1
2,GMM,0.924674,0
2,GMM,0.665305,1
2,GMM,0.943646,0
2,GMM,0.938805,0
2,GMM,0.743369,1
2,GMM,0.923014,0
2,GMM,0.66204,1
2,GMM,0.746827,1
2,GMM,0.707333,1
2,GMM,0.931917,0
2,GMM,0.919779,0
2,GMM,0.933747,0
2,GMM,0.94379,0
2,GMM,0.935552,0
2,GMM,0.877303,0
2,GMM,0.797873,0
2,GMM,0.942725,0
2,GMM,0.725413,1
2,GMM,0.9278,0
2,GMM,0.935396,0
2,GMM,0.40267,1
2,GMM,0.920804,0
2,GMM,0.923014,0
2,GMM,0.923014,0
2,GMM,0.729067,1
2,GMM,0.923014,0
2,GMM,0.926588,0
2,GMM,0.603061,1
2,GMM,0.896155,0
2,GMM,0.938208,0
2,GMM,0.943845,0
2,GMM,0.718451,1
2,GMM,0.911353,0
2,GMM,0.923014,0
2,GMM,0.902749,0
2,GMM,0.921768,0
2,GMM,0.745019,1
2,GMM,0.91905,0
2,GMM,0.447772,1
2,GMM,0.926588,0
2,GMM,0.587886,1
2,GMM,0.493406,1
2,GMM,0.943845,0
2,GMM,0.749973,1
2,GMM,0.740791,0
2,GMM,0.735248,1
2,GMM,0.91905,0
2,GMM,0.943104,0
2,GMM,0.94379,0
2,GMM,0.694549,1
2,GMM,0.746661,1
2,GMM,0.39606,1
2,GMM,0.915749,0
2,GMM,0.932615,0
2,GMM,0.902749,0
2,GMM,0.93504,0
2,GMM,0.697626,1
2,GMM,0.851476,0
2,GMM,0.672314,1
2,GMM,0.943785,0
2,GMM,0.936555,0
2,GMM,0.936555,0
2,GMM,0.419024,1
2,GMM,0.82015,0
2,GMM,0.748938,1
2,GMM,0.519712,1
2,GMM,0.938208,0
2,GMM,-0.465179,1
2,GMM,0.943104,0
2,GMM,0.943104,0
2,GMM,0.739198,1
2,GMM,0.936555,0
2,GMM,0.909722,0
2,GMM,0.942174,0
2,GMM,0.938208,0
2,GMM,0.932615,0
2,GMM,0.644283,1
2,GMM,0.71487,1
2,GMM,0.920804,0
2,GMM,0.902749,0
2,GMM,0.662242,1
2,GMM,0.683553,1
2,GMM,0.916283,0
2,GMM,0.94342,0
2,GMM,0.742729,1
2,GMM,0.943691,0
2,GMM,0.943388,0
2,GMM,0.92346,0
2,GMM,0.749134,1
2,GMM,0.747163,1
2,GMM,0.943815,0
2,GMM,0.569424,1
2,GMM,0.920046,0
2,GMM,0.909047,0
2,GMM,0.773518,0
2,GMM,0.941896,0
2,GMM,0.481756,1
2,GMM,0.943104,0
2,GMM,0.923,0
2,GMM,0.923014,0
2,GMM,0.662204,1
2,GMM,0.941658,0
2,GMM,0.436256,1
2,GMM,0.672837,1
2,GMM,0.94379,0
2,GMM,0.550606,1
2,GMM,0.60404,1
2,GMM,0.9262,0
2,GMM,0.943104,0
2,GMM,0.941118,0
2,GMM,0.943541,0
2,GMM,0.246763,1
2,GMM,0.94379,0
2,GMM,0.716516,1
2,GMM,0.742849,1
2,GMM,0.877836,0
2,GMM,0.92,0
2,GMM,0.901028,0
2,GMM,0.865504,0
2,GMM,0.933558,0
2,GMM,0.942682,0
2,GMM,0.778725,0
2,GMM,0.721022,1
2,GMM,0.943104,0
2,GMM,0.936555,0
2,GMM,0.932615,0
2,GMM,0.741097,1
2,GMM,0.942174,0
2,GMM,0.895427,0
2,GMM,0.658924,1
2,GMM,0.942174,0
2,GMM,0.92,0
2,GMM,0.933747,0
2,GMM,0.938208,0
2,GMM,0.935687,0
2,GMM,0.943211,0
2,GMM,0.872186,0
2,GMM,0.923014,0
2,GMM,0.589817,1
2,GMM,0.898049,0
2,GMM,0.933747,0
2,GMM,0.711017,1
2,GMM,0.718538,1
2,GMM,0.87846,0
2,GMM,0.674825,1
2,GMM,0.748639,1
2,GMM,-0.284283,1
2,GMM,0.689562,1
2,GMM,0.908513,0
2,GMM,0.936605,0
2,GMM,0.282713,1
2,GMM,0.932615,0
2,GMM,0.722289,1
2,GMM,0.93614,0
2,GMM,0.659067,1
2,GMM,0.91905,0
2,GMM,0.902749,0
2,GMM,0.923871,0
2,GMM,-0.71136,1
2,GMM,0.844543,0
2,GMM,0.731156,1
2,GMM,-0.204524,1
2,GMM,0.277891,1
2,GMM,0.943782,0
2,GMM,0.688699,1
2,GMM,0.902749,0
2,GMM,0.941658,0
2,GMM,0.923014,0
2,GMM,0.873067,0
2,GMM,0.409338,1
2,GMM,0.826507,0
2,GMM,0.90011,0
2,GMM,0.737308,1
2,GMM,-0.426197,1
2,GMM,0.750163,1
2,GMM,0.938099,0
2,GMM,0.942174,0
2,GMM,0.938073,0
2,GMM,0.733442,1
2,GMM,0.943592,0
2,GMM,0.825463,0
2,GMM,0.940959,0
2,GMM,0.943845,0
2,GMM,0.719914,1
2,GMM,0.941658,0
2,GMM,0.938208,0
2,GMM,0.942174,0
2,GMM,0.942725,0
2,GMM,0.746063,1
2,GMM,0.488819,1
2,GMM,0.943301,0
2,GMM,0.943104,0
2,GMM,0.704568,1
2,GMM,0.895594,0
2,GMM,0.933927,0
2,GMM,0.900697,0
2,GMM,0.902749,0
2,GMM,0.943691,0
2,GMM,0.776769,0
2,GMM,0.668043,1
3,Kmeans,0.89824,1
3,Kmeans,0.917699,1
3,Kmeans,0.087114,0
3,Kmeans,0.728257,1
3,Kmeans,0.914542,1
3,Kmeans,0.406301,0
3,Kmeans,0.896034,1
3,Kmeans,0.620649,2
3,Kmeans,0.843559,1
3,Kmeans,0.674512,2
3,Kmeans,0.911333,1
3,Kmeans,0.631967,2
3,Kmeans,0.716591,0
3,Kmeans,0.702376,0
3,Kmeans,0.324311,0
3,Kmeans,0.896034,1
3,Kmeans,0.920509,1
3,Kmeans,0.448515,2
3,Kmeans,0.684598,0
3,Kmeans,0.398523,0
3,Kmeans,0.650185,0
3,Kmeans,0.623718,2
3,Kmeans,0.3569,0
3,Kmeans,0.921417,1
3,Kmeans,0.22974,1
3,Kmeans,0.60541,2
3,Kmeans,0.706098,0
3,Kmeans,0.923773,1
3,Kmeans,0.856225,1
3,Kmeans,0.924229,1
3,Kmeans,0.545454,2
3,Kmeans,0.923769,1
3,Kmeans,0.917699,1
3,Kmeans,0.917699,1
3,Kmeans,0.922721,1
3,Kmeans,0.923792,1
3,Kmeans,0.665737,0
3,Kmeans,0.900487,1
3,Kmeans,0.900487,1
3,Kmeans,0.877808,1
3,Kmeans,0.886455,1
3,Kmeans,0.898004,1
3,Kmeans,0.924276,1
3,Kmeans,0.518092,2
3,Kmeans,0.905438,1
3,Kmeans,0.653355,0
3,Kmeans,0.457874,0
3,Kmeans,0.418766,2
3,Kmeans,0.858512,1
3,Kmeans,0.8255,1
3,Kmeans,0.626121,2
3,Kmeans,0.895229,1
3,Kmeans,0.877808,1
3,Kmeans,0.816668,1
3,Kmeans,0.566136,2
3,Kmeans,0.319354,1
3,Kmeans,0.923368,1
3,Kmeans,0.818628,1
3,Kmeans,0.923368,1
3,Kmeans,0.924207,1
3,Kmeans,0.87653,1
3,Kmeans,0.683627,2
3,Kmeans,0.842951,1
3,Kmeans,0.376249,2
3,Kmeans,0.92168,1
3,Kmeans,0.479676,2
3,Kmeans,0.921957,1
3,Kmeans,0.916272,1
3,Kmeans,0.8769,1
3,Kmeans,0.917699,1
3,Kmeans,0.922392,1
3,Kmeans,0.900487,1
3,Kmeans,0.389623,0
3,Kmeans,0.924179,1
3,Kmeans,0.917699,1
3,Kmeans,0.923368,1
3,Kmeans,0.923222,1
3,Kmeans,0.913414,1
3,Kmeans,0.917694,1
3,Kmeans,0.702361,0
3,Kmeans,0.916523,1
3,Kmeans,0.916523,1
3,Kmeans,0.468985,0
3,Kmeans,0.917699,1
3,Kmeans,0.849588,1
3,Kmeans,0.605375,2
3,Kmeans,0.824539,1
3,Kmeans,0.615104,0
3,Kmeans,0.919437,1
3,Kmeans,0.902657,1
3,Kmeans,0.911333,1
3,Kmeans,0.140242,0
3,Kmeans,0.917699,1
3,Kmeans,0.849588,1
3,Kmeans,0.912769,1
3,Kmeans,0.718771,0
3,Kmeans,0.857708,1
3,Kmeans,0.483801,0
3,Kmeans,0.924052,1
3,Kmeans,0.855595,1
3,Kmeans,0.911583,1
3,Kmeans,0.914669,1
3,Kmeans,0.924207,1
3,Kmeans,0.923368,1
3,Kmeans,0.581445,2
3,Kmeans,0.708184,0
3,Kmeans,0.923368,1
3,Kmeans,0.068933,0
3,Kmeans,0.711784,1
3,Kmeans,0.921427,1
3,Kmeans,0.535969,0
3,Kmeans,0.902657,1
3,Kmeans,0.917996,1
3,Kmeans,0.917163,1
3,Kmeans,0.877808,1
3,Kmeans,0.92376,1
3,Kmeans,0.922708,1
3,Kmeans,0.683637,2
3,Kmeans,0.72049,0
3,Kmeans,0.29608,0
3,Kmeans,0.921356,1
3,Kmeans,0.877808,1
3,Kmeans,0.408667,2
3,Kmeans,0.518132,0
3,Kmeans,0.877808,1
3,Kmeans,0.595046,2
3,Kmeans,0.900487,1
3,Kmeans,0.898743,1
3,Kmeans,0.923334,1
3,Kmeans,0.13654,0
3,Kmeans,0.72017,0
3,Kmeans,0.138738,0
3,Kmeans,0.58599,1
3,Kmeans,0.785367,1
3,Kmeans,0.922664,1
3,Kmeans,0.911872,1
3,Kmeans,0.771415,1
3,Kmeans,0.917903,1
3,Kmeans,0.877415,1
3,Kmeans,0.849588,1
3,Kmeans,0.640532,2
3,Kmeans,0.682684,2
3,Kmeans,0.903296,1
3,Kmeans,0.717584,0
3,Kmeans,0.924189,1
3,Kmeans,0.918386,1
3,Kmeans,0.404795,2
3,Kmeans,0.900487,1
3,Kmeans,0.67673,2
3,Kmeans,0.259298,2
3,Kmeans,0.686178,0
3,Kmeans,0.91138,1
3,Kmeans,0.897802,1
3,Kmeans,0.913414,1
3,Kmeans,0.924207,1
3,Kmeans,0.914669,1
3,Kmeans,0.849588,1
3,Kmeans,0.756956,1
3,Kmeans,0.923251,1
3,Kmeans,0.634969,0
3,Kmeans,0.906792,1
3,Kmeans,0.915241,1
3,Kmeans,0.653914,0
3,Kmeans,0.898004,1
3,Kmeans,0.900487,1
3,Kmeans,0.900487,1
3,Kmeans,0.615064,0
3,Kmeans,0.900487,1
3,Kmeans,0.905438,1
3,Kmeans,0.594975,2
3,Kmeans,0.870471,1
3,Kmeans,0.917699,1
3,Kmeans,0.924309,1
3,Kmeans,0.663425,0
3,Kmeans,0.888298,1
3,Kmeans,0.900487,1
3,Kmeans,0.877808,1
3,Kmeans,0.900038,1
3,Kmeans,0.451687,0
3,Kmeans,0.896034,1
3,Kmeans,0.688909,0
3,Kmeans,0.905438,1
3,Kmeans,0.719013,0
3,Kmeans,0.701745,0
3,Kmeans,0.92431,1
3,Kmeans,0.208705,0
3,Kmeans,0.688881,1
3,Kmeans,0.570479,0
3,Kmeans,0.896034,1
3,Kmeans,0.923368,1
3,Kmeans,0.924207,1
3,Kmeans,0.671778,2
3,Kmeans,0.269587,2
3,Kmeans,0.648332,0
3,Kmeans,0.893263,1
3,Kmeans,0.911333,1
3,Kmeans,0.877808,1
3,Kmeans,0.914847,1
3,Kmeans,0.698085,0
3,Kmeans,0.819694,1
3,Kmeans,0.683421,2
3,Kmeans,0.924201,1
3,Kmeans,0.916523,1
3,Kmeans,0.916523,1
3,Kmeans,0.667381,0
3,Kmeans,0.783171,1
3,Kmeans,0.086713,2
3,Kmeans,0.707744,0
3,Kmeans,0.917699,1
3,Kmeans,0.323906,1
3,Kmeans,0.923368,1
3,Kmeans,0.923368,1
3,Kmeans,0.535135,0
3,Kmeans,0.916523,1
3,Kmeans,0.886455,1
3,Kmeans,0.922664,1
3,Kmeans,0.917699,1
3,Kmeans,0.911333,1
3,Kmeans,0.652943,2
3,Kmeans,0.672252,0
3,Kmeans,0.898004,1
3,Kmeans,0.877808,1
3,Kmeans,0.676939,2
3,Kmeans,0.680258,2
3,Kmeans,0.893865,1
3,Kmeans,0.923972,1
3,Kmeans,0.42099,2
3,Kmeans,0.924229,1
3,Kmeans,0.923941,1
3,Kmeans,0.901936,1
3,Kmeans,0.064988,2
3,Kmeans,0.403692,0
3,Kmeans,0.924246,1
3,Kmeans,0.537811,2
3,Kmeans,0.898102,1
3,Kmeans,0.885691,1
3,Kmeans,0.728065,1
3,Kmeans,0.921957,1
3,Kmeans,0.69853,0
3,Kmeans,0.923368,1
3,Kmeans,0.90142,1
3,Kmeans,0.900487,1
3,Kmeans,0.676905,2
3,Kmeans,0.92168,1
3,Kmeans,0.681294,0
3,Kmeans,0.715046,0
3,Kmeans,0.924207,1
3,Kmeans,0.713242,0
3,Kmeans,0.720308,0
3,Kmeans,0.905004,1
3,Kmeans,0.923368,1
3,Kmeans,0.921518,1
3,Kmeans,0.924092,1
3,Kmeans,0.518885,0
3,Kmeans,0.924207,1
3,Kmeans,0.668524,0
3,Kmeans,0.488632,0
3,Kmeans,0.850105,1
3,Kmeans,0.89805,1
3,Kmeans,0.876596,1
3,Kmeans,0.835916,1
3,Kmeans,0.912403,1
3,Kmeans,0.923205,1
3,Kmeans,0.734261,1
3,Kmeans,0.654729,0
3,Kmeans,0.923368,1
3,Kmeans,0.916523,1
3,Kmeans,0.911333,1
3,Kmeans,0.451641,2
3,Kmeans,0.922664,1
3,Kmeans,0.869662,1
3,Kmeans,0.672847,2
3,Kmeans,0.922664,1
3,Kmeans,0.89805,1
3,Kmeans,0.913414,1
3,Kmeans,0.917699,1
3,Kmeans,0.914823,1
3,Kmeans,0.92376,1
3,Kmeans,0.843613,1
3,Kmeans,0.900487,1
3,Kmeans,0.719229,0
3,Kmeans,0.873208,1
3,Kmeans,0.913414,1
3,Kmeans,0.679947,0
3,Kmeans,0.663159,0
3,Kmeans,0.850821,1
3,Kmeans,0.714136,0
3,Kmeans,0.33994,0
3,Kmeans,0.050437,1
3,Kmeans,0.705472,0
3,Kmeans,0.885086,1
3,Kmeans,0.916577,1
3,Kmeans,0.550556,0
