k,type,score,label
2,Kmeans,0.017165,0
2,Kmeans,0.084024,1
2,Kmeans,0.141413,1
2,Kmeans,0.002334,0
2,Kmeans,0.189044,1
2,Kmeans,-0.028238,0
2,Kmeans,0.017179,0
2,Kmeans,0.079937,0
2,Kmeans,0.061341,0
2,Kmeans,0.037457,0
2,Kmeans,0.058273,0
2,Kmeans,0.10747,0
2,Kmeans,-0.014869,0
2,Kmeans,-0.020504,0
2,Kmeans,-0.016947,0
2,Kmeans,0.06949,1
2,Kmeans,0.186668,1
2,Kmeans,0.227798,1
2,Kmeans,0.189441,1
2,Kmeans,0.023659,0
2,Kmeans,0.042549,0
2,Kmeans,0.137725,0
2,Kmeans,0.087916,1
2,Kmeans,0.208674,1
2,Kmeans,0.124029,1
2,Kmeans,0.047872,1
2,Kmeans,0.123997,1
2,Kmeans,0.177985,1
2,Kmeans,0.100095,1
2,Kmeans,0.115127,0
2,Kmeans,0.008243,0
2,Kmeans,0.128029,1
2,Kmeans,0.148075,1
2,Kmeans,-0.004461,0
2,Kmeans,0.159664,1
2,Kmeans,0.062206,0
2,Kmeans,0.082042,0
2,Kmeans,0.04696,0
2,Kmeans,0.17404,1
2,Kmeans,0.104436,1
2,Kmeans,0.20669,1
2,Kmeans,-0.020731,0
2,Kmeans,0.134411,1
2,Kmeans,0.196278,1
2,Kmeans,0.019066,0
2,Kmeans,0.054892,0
2,Kmeans,0.078425,0
2,Kmeans,0.12001,0
2,Kmeans,0.149758,1
2,Kmeans,0.036925,0
2,Kmeans,0.080604,0
2,Kmeans,0.046708,1
2,Kmeans,0.078945,0
2,Kmeans,0.06324,1
2,Kmeans,-0.010065,0
2,Kmeans,0.086663,0
2,Kmeans,0.159254,1
2,Kmeans,0.071916,1
2,Kmeans,0.061494,0
2,Kmeans,0.206829,1
2,Kmeans,0.158527,1
2,Kmeans,0.036296,0
2,Kmeans,0.077152,1
2,Kmeans,0.130847,1
2,Kmeans,0.183138,1
2,Kmeans,0.074521,0
2,Kmeans,0.142039,1
2,Kmeans,0.058024,0
2,Kmeans,0.108384,1
2,Kmeans,-0.034802,0
2,Kmeans,0.049177,1
2,Kmeans,0.050403,1
2,Kmeans,0.217492,1
2,Kmeans,0.208595,1
2,Kmeans,-0.004597,0
2,Kmeans,0.105874,0
2,Kmeans,0.053166,0
2,Kmeans,0.016912,0
2,Kmeans,0.150207,0
2,Kmeans,0.172261,1
2,Kmeans,0.090519,0
2,Kmeans,0.1315,1
2,Kmeans,0.015118,0
2,Kmeans,0.0202,0
2,Kmeans,0.160398,1
2,Kmeans,0.091229,0
2,Kmeans,-0.031209,0
2,Kmeans,0.014549,0
2,Kmeans,0.112457,1
2,Kmeans,-0.043294,0
2,Kmeans,0.172209,1
2,Kmeans,0.122794,1
2,Kmeans,0.064236,0
2,Kmeans,0.039184,0
2,Kmeans,0.112645,1
2,Kmeans,0.167153,1
2,Kmeans,0.043014,0
2,Kmeans,0.14828,1
2,Kmeans,0.200555,1
2,Kmeans,-0.007626,0
2,Kmeans,0.208267,1
2,Kmeans,0.106632,1
2,Kmeans,0.163916,1
2,Kmeans,0.196239,1
2,Kmeans,0.123484,1
2,Kmeans,0.152304,1
2,Kmeans,0.000678,0
2,Kmeans,0.146278,1
2,Kmeans,0.128325,1
2,Kmeans,0.11373,1
2,Kmeans,0.200392,1
2,Kmeans,0.151917,0
2,Kmeans,0.000729,0
2,Kmeans,0.088467,1
2,Kmeans,0.07788,0
2,Kmeans,0.066583,1
2,Kmeans,0.061373,0
2,Kmeans,0.171484,1
2,Kmeans,0.082822,0
2,Kmeans,0.151868,1
2,Kmeans,0.063215,1
2,Kmeans,0.144155,1
2,Kmeans,0.141432,1
2,Kmeans,0.117036,0
2,Kmeans,0.131846,1
2,Kmeans,0.112111,1
2,Kmeans,0.151112,1
2,Kmeans,-0.031249,0
2,Kmeans,0.122373,1
2,Kmeans,0.03906,0
2,Kmeans,0.079098,1
2,Kmeans,0.133003,0
2,Kmeans,0.049611,0
2,Kmeans,0.126378,1
2,Kmeans,0.073903,0
2,Kmeans,0.029751,1
2,Kmeans,0.169278,1
2,Kmeans,0.146537,1
2,Kmeans,0.156922,1
2,Kmeans,0.147746,1
2,Kmeans,0.170316,1
2,Kmeans,0.20349,1
2,Kmeans,0.09525,1
2,Kmeans,0.154884,1
2,Kmeans,-0.043671,0
2,Kmeans,0.075765,0
2,Kmeans,0.076919,1
2,Kmeans,0.200725,1
2,Kmeans,0.127048,1
2,Kmeans,0.139331,1
2,Kmeans,0.004218,0
2,Kmeans,0.20243,1
2,Kmeans,0.038526,1
2,Kmeans,0.127682,0
2,Kmeans,0.013377,0
2,Kmeans,0.065098,1
2,Kmeans,-0.013238,0
2,Kmeans,0.097001,1
2,Kmeans,0.103289,0
2,Kmeans,0.103169,0
2,Kmeans,0.088243,1
2,Kmeans,0.085002,0
2,Kmeans,0.050705,1
2,Kmeans,0.003902,0
2,Kmeans,0.105699,1
2,Kmeans,0.058604,1
2,Kmeans,0.050662,0
2,Kmeans,0.103328,0
2,Kmeans,0.147481,1
2,Kmeans,0.205577,1
2,Kmeans,-0.010835,0
2,Kmeans,0.100211,1
2,Kmeans,0.13306,1
2,Kmeans,0.179211,1
2,Kmeans,0.058754,1
2,Kmeans,0.19621,1
2,Kmeans,0.158846,1
2,Kmeans,0.119227,1
2,Kmeans,0.024167,0
2,Kmeans,0.06147,0
2,Kmeans,0.068013,1
2,Kmeans,0.132449,1
2,Kmeans,0.036245,0
2,Kmeans,0.158723,1
2,Kmeans,0.025943,0
2,Kmeans,0.148448,1
2,Kmeans,0.102547,0
2,Kmeans,0.140605,1
2,Kmeans,0.027335,0
2,Kmeans,0.128923,0
2,Kmeans,0.170184,1
2,Kmeans,-0.008429,0
2,Kmeans,-0.002272,0
2,Kmeans,0.005937,0
2,Kmeans,0.083265,1
2,Kmeans,0.216948,1
2,Kmeans,0.141006,1
2,Kmeans,0.206802,1
2,Kmeans,0.032795,0
2,Kmeans,0.16209,1
2,Kmeans,0.165905,1
2,Kmeans,0.097169,0
2,Kmeans,0.152092,1
2,Kmeans,0.170757,1
2,Kmeans,0.124281,1
2,Kmeans,0.159345,1
2,Kmeans,0.203505,1
2,Kmeans,0.204352,1
2,Kmeans,0.110111,1
2,Kmeans,-0.026081,0
2,Kmeans,0.022594,0
2,Kmeans,0.213382,1
2,Kmeans,0.122576,1
2,Kmeans,0.008551,0
2,Kmeans,0.057921,0
2,Kmeans,0.040343,1
2,Kmeans,0.21439,1
2,Kmeans,0.167386,1
2,Kmeans,-0.015229,0
2,Kmeans,0.176031,1
2,Kmeans,0.114841,1
2,Kmeans,0.126255,0
2,Kmeans,0.157947,1
2,Kmeans,0.204617,1
2,Kmeans,0.027864,0
2,Kmeans,0.178968,1
2,Kmeans,0.109922,1
2,Kmeans,0.169643,1
2,Kmeans,0.172228,1
2,Kmeans,0.032279,0
2,Kmeans,0.076876,1
2,Kmeans,0.046275,0
2,Kmeans,0.088158,1
2,Kmeans,0.139446,1
2,Kmeans,0.160918,1
2,Kmeans,0.01286,0
2,Kmeans,0.026455,0
2,Kmeans,-0.012827,0
2,Kmeans,0.176321,1
2,Kmeans,-0.031462,0
2,Kmeans,0.172065,1
2,Kmeans,0.058189,1
2,Kmeans,0.141992,1
2,Kmeans,0.045507,0
2,Kmeans,0.012449,0
2,Kmeans,0.158958,1
2,Kmeans,-0.008112,0
2,Kmeans,0.04543,1
2,Kmeans,0.200396,1
2,Kmeans,0.045171,0
2,Kmeans,-0.030966,0
2,Kmeans,0.090602,1
2,Kmeans,0.044201,0
2,Kmeans,0.171178,1
2,Kmeans,0.06584,0
2,Kmeans,0.034929,0
2,Kmeans,0.035247,0
2,Kmeans,0.128573,1
2,Kmeans,0.022945,0
2,Kmeans,0.051026,0
2,Kmeans,0.043381,1
2,Kmeans,0.124446,1
2,Kmeans,0.060541,1
2,Kmeans,0.017103,0
2,Kmeans,0.086902,0
2,Kmeans,0.059467,0
2,Kmeans,-0.021511,0
2,Kmeans,0.038418,0
2,Kmeans,0.128227,1
2,Kmeans,0.19754,1
2,Kmeans,0.042891,0
2,Kmeans,-0.036918,0
2,Kmeans,0.043211,0
2,Kmeans,0.001289,0
2,Kmeans,0.149773,1
2,Kmeans,0.069972,0
2,Kmeans,0.008064,0
2,Kmeans,0.209623,1
2,Kmeans,0.002073,0
2,Kmeans,-0.021889,0
2,Kmeans,0.084354,1
2,Kmeans,0.025545,0
2,Kmeans,0.092299,0
2,Kmeans,0.135923,0
2,Kmeans,0.068506,0
2,Kmeans,0.110191,1
2,Kmeans,0.060653,1
2,Kmeans,0.180224,1
2,Kmeans,0.029006,0
2,Kmeans,0.04428,0
2,Kmeans,-0.020794,0
2,Kmeans,0.131036,1
2,Kmeans,0.173039,1
2,Kmeans,0.112174,1
2,Kmeans,-0.026326,0
2,Kmeans,0.145896,1
2,Kmeans,0.119157,1
2,Kmeans,0.167005,1
2,Kmeans,0.142829,1
2,Kmeans,0.09931,1
2,Kmeans,0.095293,1
2,Kmeans,-0.013494,0
2,Kmeans,0.161827,0
2,Kmeans,0.185412,1
2,Kmeans,0.130347,1
2,Kmeans,0.110524,1
2,Kmeans,-0.030364,0
2,Kmeans,-0.013952,0
2,Kmeans,0.07951,0
2,Kmeans,0.191433,1
2,Kmeans,0.143895,1
2,Kmeans,0.121528,1
2,Kmeans,0.010734,0
2,Kmeans,0.189277,1
2,Kmeans,0.091193,0
2,Kmeans,0.057032,0
2,Kmeans,0.025708,0
2,Kmeans,0.153046,1
2,Kmeans,0.010811,0
2,Kmeans,0.04626,0
2,Kmeans,0.070889,0
2,Kmeans,0.148841,1
2,Kmeans,0.178069,1
2,Kmeans,0.050575,0
2,Kmeans,0.064951,0
2,Kmeans,-0.013275,0
2,Kmeans,0.170369,1
2,Kmeans,0.139166,1
2,Kmeans,0.094829,0
2,Kmeans,0.200377,1
2,Kmeans,0.138667,1
2,Kmeans,0.038652,0
2,Kmeans,0.190459,1
2,Kmeans,0.016049,0
2,Kmeans,0.139216,1
2,Kmeans,0.043031,0
2,Kmeans,0.087224,0
2,Kmeans,0.188613,1
2,Kmeans,0.156438,1
2,Kmeans,0.089139,1
2,Kmeans,0.188221,1
2,Kmeans,-0.005546,0
2,Kmeans,0.109789,1
2,Kmeans,0.026976,1
2,Kmeans,-0.031115,0
2,Kmeans,0.17839,1
2,Kmeans,0.096893,1
2,Kmeans,0.150654,1
2,Kmeans,0.08906,1
2,Kmeans,0.151844,1
2,Kmeans,0.179047,1
2,Kmeans,0.079359,1
2,Kmeans,0.049186,0
2,Kmeans,0.059044,0
2,Kmeans,0.139572,1
2,Kmeans,0.145394,1
2,Kmeans,-0.05469,0
2,Kmeans,0.122809,1
2,Kmeans,0.131467,1
2,Kmeans,0.113162,0
2,Kmeans,0.00044,0
2,Kmeans,0.023209,0
2,Kmeans,0.036694,0
2,Kmeans,0.048796,0
2,Kmeans,0.209856,1
2,Kmeans,0.105698,0
2,Kmeans,0.127603,1
2,Kmeans,0.139724,0
2,Kmeans,0.098454,1
2,Kmeans,0.130853,1
2,Kmeans,0.159096,1
2,Kmeans,0.039925,0
2,Kmeans,0.010176,0
2,Kmeans,0.120353,1
2,Kmeans,0.133855,1
2,Kmeans,0.159289,1
2,Kmeans,0.152143,1
2,Kmeans,0.06217,0
2,Kmeans,0.140528,1
2,Kmeans,0.105057,1
2,Kmeans,0.022275,0
2,Kmeans,0.139484,1
2,Kmeans,0.06126,1
2,Kmeans,0.146799,1
2,Kmeans,0.134015,0
2,Kmeans,0.200647,1
2,Kmeans,0.05431,1
2,Kmeans,0.104834,1
2,Kmeans,0.146026,1
2,Kmeans,0.164679,1
2,Kmeans,0.201595,1
2,Kmeans,0.200914,1
2,Kmeans,0.143006,1
2,Kmeans,0.085208,0
2,Kmeans,0.1796,1
2,Kmeans,-0.001416,0
2,Kmeans,0.109115,1
2,Kmeans,0.188233,1
2,Kmeans,0.066981,1
2,Kmeans,0.018318,0
2,Kmeans,0.169342,1
2,Kmeans,-0.013869,0
2,Kmeans,0.120757,0
2,Kmeans,0.121317,1
2,Kmeans,0.063755,1
2,Kmeans,0.057644,1
2,Kmeans,0.101784,0
2,Kmeans,0.083794,1
2,Kmeans,0.073861,0
2,Kmeans,0.091017,1
2,Kmeans,0.025188,0
2,Kmeans,0.002295,0
2,Kmeans,0.221184,1
2,Kmeans,0.143815,0
2,Kmeans,0.152,1
2,Kmeans,0.169377,1
2,Kmeans,0.110561,0
2,Kmeans,0.157749,1
2,Kmeans,-0.041151,0
2,Kmeans,0.176284,1
2,Kmeans,0.192746,1
2,Kmeans,-0.039451,0
2,Kmeans,0.146911,1
2,Kmeans,-0.026038,0
2,Kmeans,0.080928,0
2,Kmeans,0.137288,1
2,Kmeans,0.110548,1
2,Kmeans,0.080852,1
2,Kmeans,-0.010547,0
2,Kmeans,0.055405,1
2,Kmeans,0.067703,0
2,Kmeans,0.072167,0
2,Kmeans,0.164139,1
2,Kmeans,0.125719,1
2,Kmeans,0.035871,0
2,Kmeans,0.003564,0
2,Kmeans,0.048084,1
2,Kmeans,0.158078,1
2,Kmeans,0.096022,0
2,Kmeans,0.07298,0
2,Kmeans,0.190772,1
2,Kmeans,0.043634,0
2,Kmeans,0.14141,0
2,Kmeans,0.123815,1
2,Kmeans,0.181377,1
2,Kmeans,0.178659,1
2,Kmeans,0.019062,0
2,Kmeans,0.142595,1
2,Kmeans,0.058436,0
2,Kmeans,0.163688,1
2,Kmeans,0.13864,1
2,Kmeans,0.102925,0
2,Kmeans,0.197181,1
2,Kmeans,0.110755,1
2,Kmeans,0.00238,0
2,Kmeans,-0.031299,0
2,Kmeans,0.06617,1
2,Kmeans,0.073763,1
2,Kmeans,0.00224,0
2,Kmeans,-0.011899,0
2,Kmeans,0.006027,0
2,Kmeans,0.102891,1
2,Kmeans,0.165087,1
2,Kmeans,0.123512,1
2,Kmeans,0.172591,1
2,Kmeans,0.054011,1
2,Kmeans,0.105012,0
2,Kmeans,0.119859,0
2,Kmeans,0.195256,1
2,Kmeans,0.162997,1
2,Kmeans,0.034807,1
2,Kmeans,0.063293,0
2,Kmeans,0.12497,1
2,Kmeans,0.003126,0
2,Kmeans,0.046068,1
2,Kmeans,0.1176,1
2,Kmeans,0.082077,1
2,Kmeans,0.066696,1
2,Kmeans,0.131649,0
2,Kmeans,-0.047486,0
2,Kmeans,0.103905,0
2,Kmeans,0.148848,1
2,Kmeans,0.07557,1
2,Kmeans,-0.032613,0
2,Kmeans,0.146625,0
2,Kmeans,0.122349,0
2,Kmeans,0.071966,0
2,Kmeans,0.18864,1
2,Kmeans,0.053075,0
2,Kmeans,0.060296,0
2,Kmeans,-0.005943,0
2,Kmeans,0.174421,1
2,Kmeans,0.163346,1
2,Kmeans,0.094648,1
2,Kmeans,0.061932,0
2,Kmeans,0.188677,1
2,Kmeans,0.133023,1
2,Kmeans,0.112525,0
2,Kmeans,0.187452,1
2,Kmeans,0.069548,1
2,Kmeans,0.102231,0
2,Kmeans,0.100996,1
2,Kmeans,0.061839,0
2,Kmeans,0.038208,0
2,Kmeans,0.004121,0
2,Kmeans,0.176841,1
2,Kmeans,0.171263,1
2,Kmeans,0.039495,0
2,Kmeans,0.176052,1
2,Kmeans,0.123869,1
2,Kmeans,0.132293,1
2,Kmeans,0.132221,1
2,Kmeans,-0.020023,0
2,Kmeans,-0.006956,0
2,Kmeans,0.186607,1
2,Kmeans,0.166829,1
2,Kmeans,0.072401,0
2,Kmeans,0.167805,1
2,Kmeans,0.058092,1
2,Kmeans,0.129214,1
2,Kmeans,0.059734,1
2,Kmeans,0.180062,1
2,Kmeans,0.102641,1
2,Kmeans,0.119948,1
2,Kmeans,-0.028955,0
2,Kmeans,0.209528,1
2,Kmeans,0.128531,0
2,Kmeans,0.083961,1
2,Kmeans,0.042891,1
2,Kmeans,0.122968,1
2,Kmeans,0.064021,1
2,Kmeans,0.188613,1
2,Kmeans,0.207751,1
2,Kmeans,0.017093,0
2,Kmeans,0.107265,1
2,Kmeans,0.056629,0
2,Kmeans,0.07916,1
2,Kmeans,-0.040295,0
2,Kmeans,0.155079,1
2,Kmeans,0.107479,1
2,Kmeans,0.19198,1
2,Kmeans,0.09812,0
2,Kmeans,0.132387,0
2,Kmeans,0.110516,1
2,Kmeans,-0.029708,0
2,Kmeans,0.111366,0
2,Kmeans,-0.001247,0
2,Kmeans,0.109383,1
2,Kmeans,-0.033896,0
2,Kmeans,0.156314,1
2,Kmeans,0.103404,1
2,Kmeans,0.151034,1
2,Kmeans,-0.005889,0
2,Kmeans,-0.020361,0
2,Kmeans,0.176405,1
2,Kmeans,0.14473,1
2,Kmeans,0.187909,1
2,Kmeans,0.139656,1
2,Kmeans,0.108171,0
2,Kmeans,0.111835,1
2,Kmeans,0.142635,1
2,Kmeans,0.213577,1
2,Kmeans,-0.001365,0
2,Kmeans,0.057748,0
2,Kmeans,0.047172,0
2,Kmeans,0.144345,1
2,Kmeans,0.14545,1
2,Kmeans,0.048069,0
2,Kmeans,0.181779,1
2,Kmeans,0.174333,1
2,Kmeans,0.053238,0
2,Kmeans,0.075819,1
2,Kmeans,0.038799,0
2,Kmeans,0.188038,1
2,Kmeans,0.115718,1
2,Kmeans,0.052715,0
2,Kmeans,0.114516,1
2,Kmeans,0.161228,1
2,Kmeans,0.113658,1
2,Kmeans,0.226211,1
2,Kmeans,0.125514,1
2,Kmeans,0.102001,1
2,Kmeans,0.206214,1
2,Kmeans,0.098333,1
2,Kmeans,0.170545,1
2,Kmeans,0.025578,0
2,Kmeans,0.119355,1
2,Kmeans,0.172327,1
2,Kmeans,0.062502,0
2,Kmeans,0.147956,1
2,Kmeans,0.186309,1
2,Kmeans,-0.051147,0
2,Kmeans,0.146609,0
2,Kmeans,0.131199,1
2,Kmeans,-0.04324,0
2,Kmeans,0.041961,0
2,Kmeans,-0.01341,0
2,Kmeans,-0.000109,0
2,Kmeans,0.071618,0
2,Kmeans,0.107352,0
2,Kmeans,0.13688,1
2,Kmeans,0.151905,0
2,Kmeans,0.174682,0
2,Kmeans,0.023006,0
2,Kmeans,0.044681,0
2,Kmeans,0.1835,1
2,Kmeans,0.035222,0
2,Kmeans,0.215635,1
2,Kmeans,0.023659,0
2,Kmeans,0.172191,1
2,Kmeans,0.185061,1
2,Kmeans,0.171374,1
2,Kmeans,0.130248,1
2,Kmeans,0.194643,1
2,Kmeans,0.152649,1
2,Kmeans,0.08386,1
2,Kmeans,0.121197,0
2,Kmeans,0.167061,1
2,Kmeans,0.143788,1
2,Kmeans,0.195853,1
2,Kmeans,0.143824,1
2,Kmeans,-0.044448,0
2,Kmeans,0.100358,1
2,Kmeans,0.073917,1
2,Kmeans,0.145509,1
2,Kmeans,0.158948,1
2,Kmeans,0.054722,1
2,Kmeans,0.053581,1
2,Kmeans,-0.0321,0
2,Kmeans,0.012982,0
2,Kmeans,0.205726,1
2,Kmeans,0.11811,1
2,Kmeans,0.056554,1
2,Kmeans,0.06776,0
2,Kmeans,0.080209,0
2,Kmeans,0.10151,1
2,Kmeans,0.199419,1
2,Kmeans,0.076579,0
2,Kmeans,0.090449,1
2,Kmeans,0.073468,1
2,Kmeans,0.104013,1
2,Kmeans,-0.022642,0
2,Kmeans,0.158127,1
2,Kmeans,0.171234,1
2,Kmeans,0.204389,1
2,Kmeans,-0.025334,0
2,Kmeans,0.168421,1
2,Kmeans,0.140265,0
2,Kmeans,-0.041589,0
2,Kmeans,0.018228,0
2,Kmeans,0.084682,1
2,Kmeans,0.138165,1
2,Kmeans,0.100068,1
2,Kmeans,0.201266,1
2,Kmeans,0.061411,1
2,Kmeans,0.136228,1
2,Kmeans,0.132545,1
2,Kmeans,0.038155,0
2,Kmeans,0.027879,0
2,Kmeans,0.172039,0
2,Kmeans,0.143899,0
2,Kmeans,0.177924,1
2,Kmeans,0.036395,1
2,Kmeans,0.123542,0
2,Kmeans,0.16503,1
2,Kmeans,0.223301,1
2,Kmeans,0.098725,1
2,Kmeans,0.000303,0
2,Kmeans,0.090902,0
2,Kmeans,0.058198,0
2,Kmeans,0.099929,1
2,Kmeans,0.091551,1
2,Kmeans,0.219069,1
2,Kmeans,0.128878,0
2,Kmeans,0.063609,1
2,Kmeans,0.149386,1
2,Kmeans,0.032663,1
2,Kmeans,0.197613,1
2,Kmeans,0.051944,1
2,Kmeans,0.023866,0
2,Kmeans,0.166438,1
2,Kmeans,0.026773,0
2,Kmeans,0.166385,1
2,Kmeans,-9.3e-05,0
2,Kmeans,0.136032,1
2,Kmeans,0.146503,1
2,Kmeans,0.069774,1
2,Kmeans,0.164291,1
2,Kmeans,0.15642,1
2,Kmeans,-0.02808,0
2,Kmeans,0.187039,1
2,Kmeans,0.053069,1
2,Kmeans,0.167652,1
2,Kmeans,0.139213,0
2,Kmeans,0.059439,0
2,Kmeans,0.102768,0
2,Kmeans,0.203684,1
2,Kmeans,0.112963,0
2,Kmeans,0.090276,1
2,Kmeans,0.184576,1
2,Kmeans,0.176703,1
2,Kmeans,0.159175,1
2,Kmeans,0.153284,1
2,Kmeans,0.166439,1
2,Kmeans,0.051974,1
2,Kmeans,0.060324,0
2,Kmeans,0.057427,0
2,Kmeans,0.161228,1
2,Kmeans,0.007478,0
2,Kmeans,0.082156,1
2,Kmeans,0.14912,1
2,Kmeans,0.177481,1
2,Kmeans,0.111013,1
2,Kmeans,0.115135,0
2,Kmeans,0.036538,0
2,Kmeans,0.097108,1
2,Kmeans,0.215347,1
2,Kmeans,0.071587,1
2,Kmeans,0.028099,0
2,Kmeans,0.068524,0
2,Kmeans,0.119728,0
2,Kmeans,0.139071,1
2,Kmeans,0.002469,0
2,Kmeans,0.150161,1
2,Kmeans,-0.031944,0
2,Kmeans,0.121707,1
2,Kmeans,0.029607,1
2,Kmeans,0.011532,0
2,Kmeans,0.051832,1
2,Kmeans,0.03885,1
2,Kmeans,0.175447,1
2,Kmeans,0.186015,1
2,Kmeans,0.12602,1
2,Kmeans,0.073809,0
2,Kmeans,0.197775,1
2,Kmeans,0.159821,1
2,Kmeans,0.092676,1
2,Kmeans,0.053189,0
2,Kmeans,-0.015966,0
2,Kmeans,0.166249,1
2,Kmeans,0.12407,1
2,Kmeans,0.150916,1
2,Kmeans,0.031282,1
2,Kmeans,0.15072,1
2,Kmeans,0.076665,0
2,Kmeans,-0.050196,0
2,Kmeans,0.123193,1
2,Kmeans,0.146655,1
2,Kmeans,0.009219,0
2,Kmeans,0.152581,1
2,Kmeans,0.007945,0
2,Kmeans,0.126369,1
2,Kmeans,0.107751,0
2,Kmeans,-0.040984,0
2,Kmeans,0.047887,0
2,Kmeans,0.034424,0
2,Kmeans,0.184128,1
2,Kmeans,0.088187,0
2,Kmeans,0.15601,1
2,Kmeans,0.070279,0
2,Kmeans,0.037838,0
2,Kmeans,0.113718,1
2,Kmeans,0.060631,0
2,Kmeans,0.139628,1
2,Kmeans,-0.014398,0
2,Kmeans,0.102181,0
2,Kmeans,0.143095,1
2,Kmeans,0.134761,1
2,Kmeans,0.080793,1
2,Kmeans,0.064148,0
2,Kmeans,0.113826,0
2,Kmeans,-0.047308,0
2,Kmeans,0.093788,1
2,Kmeans,0.060235,0
2,Kmeans,-0.031803,0
2,Kmeans,0.181541,1
2,Kmeans,0.147075,1
2,Kmeans,0.042526,0
2,Kmeans,0.012741,0
2,Kmeans,0.136144,1
2,Kmeans,0.056028,0
2,Kmeans,0.053467,0
2,Kmeans,0.131115,1
2,Kmeans,0.006999,0
2,Kmeans,0.129067,1
2,Kmeans,0.163535,1
2,Kmeans,0.190972,1
2,Kmeans,0.077327,1
2,Kmeans,0.073331,1
2,Kmeans,0.016398,0
2,Kmeans,0.135344,1
2,Kmeans,0.083532,0
2,Kmeans,0.19388,1
2,Kmeans,0.060506,0
2,Kmeans,0.156254,1
2,Kmeans,0.164381,1
2,Kmeans,0.071976,0
2,Kmeans,0.082235,1
2,Kmeans,-0.014648,0
2,Kmeans,0.105514,0
2,Kmeans,0.077766,1
2,Kmeans,0.035847,0
2,Kmeans,0.149508,1
2,Kmeans,0.164427,1
2,Kmeans,0.192542,1
2,Kmeans,0.109141,0
2,Kmeans,0.159786,1
2,Kmeans,0.143425,1
2,Kmeans,0.11584,0
2,Kmeans,0.147689,1
2,Kmeans,0.125024,1
2,Kmeans,-0.026365,0
2,Kmeans,-0.02399,0
2,Kmeans,0.043893,0
2,Kmeans,0.026444,0
2,Kmeans,0.009742,0
2,Kmeans,0.103901,1
2,Kmeans,0.164399,1
2,Kmeans,0.042661,0
2,Kmeans,0.166625,1
2,Kmeans,0.031061,0
2,Kmeans,0.198478,1
2,Kmeans,0.227267,1
2,Kmeans,0.061008,0
2,Kmeans,0.165021,1
2,Kmeans,0.040795,0
2,Kmeans,0.11831,1
2,Kmeans,0.165941,1
2,Kmeans,0.054535,0
2,Kmeans,0.113828,1
2,Kmeans,0.029994,0
2,Kmeans,0.139291,1
2,Kmeans,0.139726,0
2,Kmeans,0.03911,0
2,Kmeans,0.15122,0
2,Kmeans,0.025218,0
2,Kmeans,0.106905,1
2,Kmeans,0.193289,1
2,Kmeans,0.005301,0
2,Kmeans,0.055568,1
2,Kmeans,0.02353,0
2,Kmeans,0.008089,0
2,Kmeans,0.143078,1
2,Kmeans,0.062891,1
2,Kmeans,0.147985,1
2,Kmeans,0.098242,0
2,Kmeans,0.074652,1
2,Kmeans,0.019521,0
2,Kmeans,0.020091,1
2,Kmeans,0.181783,1
2,Kmeans,0.060463,1
2,Kmeans,0.099454,1
2,Kmeans,0.108298,1
2,Kmeans,0.179305,1
2,Kmeans,0.004429,0
2,Kmeans,0.179867,1
2,Kmeans,0.12963,1
2,Kmeans,-0.017895,0
2,Kmeans,0.140367,1
